ticker,coin,coin_order,close_ts,close_dt,day,minute,side,won,entry_ml,entry_bid,entry_ask,entry_vol,bid_d1,ask_d1,bid_d2,ask_d2,bid_d3,ask_d3,bid_d4,ask_d4,bid_d5,ask_d5,trade_price,fee,pnl,contracts,population
KXSOL15M-26JUN151415-15,SOL,2,1781547300,2026-06-15 18:15:00+00:00,2026-06-15,15,no,0,14.0,0.69,0.72,714.04,0.64,0.65,0.64,0.69,0.69,0.7,0.71,0.75,0.61,0.64,0.69,0.2995,-14.099499999999999,20,all
KXSOL15M-26JUN151500-00,SOL,2,1781550000,2026-06-15 19:00:00+00:00,2026-06-15,0,yes,0,14.0,0.69,0.72,386.39,0.46,0.48,0.59,0.62,0.62,0.67,0.65,0.69,0.51,0.56,0.62,0.3299,-12.7299,20,all
KXBTC15M-26JUN151645-45,BTC,0,1781556300,2026-06-15 20:45:00+00:00,2026-06-15,45,yes,1,14.0,0.75,0.76,51593.08,0.66,0.67,0.62,0.63,0.75,0.77,0.88,0.89,0.85,0.86,0.63,0.3264,7.073600000000001,20,all
KXBTC15M-26JUN151700-00,BTC,0,1781557200,2026-06-15 21:00:00+00:00,2026-06-15,0,no,1,14.0,0.65,0.6599999999999999,78296.6,0.81,0.8200000000000001,0.6799999999999999,0.69,0.84,0.85,0.86,0.87,0.86,0.87,0.69,0.2995,5.900500000000001,20,all
KXDOGE15M-26JUN151745-45,DOGE,4,1781559900,2026-06-15 21:45:00+00:00,2026-06-15,45,no,1,14.0,0.71,0.74,237.14,0.8200000000000001,0.85,0.7,0.74,0.7,0.75,0.64,0.6799999999999999,0.5800000000000001,0.64,0.74,0.2694,4.9306,20,all
KXXRP15M-26JUN151800-00,XRP,3,1781560800,2026-06-15 22:00:00+00:00,2026-06-15,0,no,1,14.0,0.6599999999999999,0.6799999999999999,73.8,0.8,0.81,0.76,0.8,0.73,0.74,0.85,0.87,0.8200000000000001,0.87,0.8,0.224,3.775999999999999,20,all
KXHYPE15M-26JUN151815-15,HYPE,5,1781561700,2026-06-15 22:15:00+00:00,2026-06-15,15,yes,1,14.0,0.65,0.68,1352.92,0.55,0.6,0.59,0.63,0.72,0.75,0.68,0.73,0.75,0.81,0.63,0.3264,7.073600000000001,20,all
KXETH15M-26JUN152000-00,ETH,1,1781568000,2026-06-16 00:00:00+00:00,2026-06-16,0,yes,1,14.0,0.69,0.7,1404.16,0.57,0.59,0.64,0.68,0.59,0.62,0.64,0.66,0.902,0.917,0.68,0.3047,6.095299999999998,20,all
KXHYPE15M-26JUN152200-00,HYPE,5,1781575200,2026-06-16 02:00:00+00:00,2026-06-16,0,yes,0,14.0,0.69,0.7,232.92,0.6,0.63,0.62,0.66,0.56,0.59,0.71,0.74,0.79,0.81,0.66,0.3142,-13.5142,20,all
KXSOL15M-26JUN152215-15,SOL,2,1781576100,2026-06-16 02:15:00+00:00,2026-06-16,15,no,1,14.0,0.69,0.71,319.58,0.85,0.86,0.6599999999999999,0.69,0.73,0.75,0.72,0.76,0.74,0.79,0.69,0.2995,5.900500000000001,20,all
KXXRP15M-26JUN152230-30,XRP,3,1781577000,2026-06-16 02:30:00+00:00,2026-06-16,30,yes,0,14.0,0.66,0.68,738.88,0.77,0.79,0.74,0.77,0.59,0.6,0.46,0.47,0.41,0.45,0.77,0.248,-15.648,20,all
KXHYPE15M-26JUN152345-45,HYPE,5,1781581500,2026-06-16 03:45:00+00:00,2026-06-16,45,no,0,14.0,0.7,0.71,522.99,0.75,0.76,0.6699999999999999,0.71,0.6,0.65,0.63,0.69,0.54,0.5900000000000001,0.71,0.2883,-14.488299999999999,20,all
KXXRP15M-26JUN160130-30,XRP,3,1781587800,2026-06-16 05:30:00+00:00,2026-06-16,30,no,0,14.0,0.6699999999999999,0.7,151.98,0.69,0.71,0.6599999999999999,0.71,0.42000000000000004,0.43000000000000005,0.45999999999999996,0.5,0.51,0.5700000000000001,0.71,0.2883,-14.488299999999999,20,all
KXXRP15M-26JUN160200-00,XRP,3,1781589600,2026-06-16 06:00:00+00:00,2026-06-16,0,yes,1,14.0,0.68,0.72,742.08,0.81,0.82,0.68,0.7,0.56,0.62,0.73,0.76,0.78,0.8,0.7,0.294,5.706000000000001,20,all
KXHYPE15M-26JUN160245-45,HYPE,5,1781592300,2026-06-16 06:45:00+00:00,2026-06-16,45,no,0,14.0,0.6599999999999999,0.6699999999999999,656.23,0.72,0.77,0.64,0.69,0.79,0.84,0.52,0.53,0.43999999999999995,0.45999999999999996,0.69,0.2995,-14.099499999999999,20,all
KXXRP15M-26JUN160300-00,XRP,3,1781593200,2026-06-16 07:00:00+00:00,2026-06-16,0,yes,1,14.0,0.76,0.77,2602.22,0.75,0.77,0.69,0.72,0.76,0.77,0.8,0.82,0.8,0.84,0.72,0.2823,5.3177,20,all
KXDOGE15M-26JUN160345-45,DOGE,4,1781595900,2026-06-16 07:45:00+00:00,2026-06-16,45,yes,1,14.0,0.66,0.67,132.61,0.76,0.79,0.75,0.77,0.75,0.8,0.77,0.81,0.79,0.85,0.77,0.248,4.351999999999999,20,all
KXDOGE15M-26JUN160445-45,DOGE,4,1781599500,2026-06-16 08:45:00+00:00,2026-06-16,45,yes,1,14.0,0.7,0.75,235.1,0.64,0.68,0.67,0.72,0.73,0.78,0.7,0.75,0.65,0.69,0.72,0.2823,5.3177,20,all
KXDOGE15M-26JUN160500-00,DOGE,4,1781600400,2026-06-16 09:00:00+00:00,2026-06-16,0,yes,1,14.0,0.68,0.72,56.4,0.63,0.69,0.71,0.76,0.78,0.8,0.69,0.74,0.85,0.9,0.76,0.2554,4.5446,20,all
KXSOL15M-26JUN160530-30,SOL,2,1781602200,2026-06-16 09:30:00+00:00,2026-06-16,30,no,1,14.0,0.65,0.7,469.29,0.79,0.83,0.72,0.75,0.84,0.89,0.901,0.92,0.985,0.989,0.75,0.2625,4.7375,20,all
KXHYPE15M-26JUN160545-45,HYPE,5,1781603100,2026-06-16 09:45:00+00:00,2026-06-16,45,yes,1,14.0,0.66,0.67,300.25,0.8,0.84,0.68,0.7,0.78,0.8,0.81,0.86,0.83,0.87,0.7,0.294,5.706000000000001,20,all
KXHYPE15M-26JUN160600-00,HYPE,5,1781604000,2026-06-16 10:00:00+00:00,2026-06-16,0,no,1,14.0,0.73,0.74,103.26,0.6599999999999999,0.71,0.6599999999999999,0.69,0.63,0.6699999999999999,0.72,0.76,0.78,0.8200000000000001,0.69,0.2995,5.900500000000001,20,all
KXSOL15M-26JUN160630-30,SOL,2,1781605800,2026-06-16 10:30:00+00:00,2026-06-16,30,yes,1,14.0,0.73,0.77,266.28,0.76,0.8,0.71,0.72,0.84,0.87,0.8,0.85,0.96,0.969,0.72,0.2823,5.3177,20,all
KXBTC15M-26JUN160645-45,BTC,0,1781606700,2026-06-16 10:45:00+00:00,2026-06-16,45,no,1,14.0,0.72,0.73,35542.04,0.6699999999999999,0.6799999999999999,0.62,0.63,0.64,0.65,0.51,0.53,0.64,0.65,0.63,0.3264,7.073600000000001,20,all
KXDOGE15M-26JUN160730-30,DOGE,4,1781609400,2026-06-16 11:30:00+00:00,2026-06-16,30,yes,0,14.0,0.65,0.69,0.25,0.72,0.77,0.65,0.66,0.55,0.59,0.88,0.89,0.92,0.93,0.66,0.3142,-13.5142,20,all
KXHYPE15M-26JUN160830-30,HYPE,5,1781613000,2026-06-16 12:30:00+00:00,2026-06-16,30,yes,0,14.0,0.74,0.75,1037.4,0.81,0.84,0.73,0.77,0.74,0.75,0.75,0.79,0.87,0.9,0.77,0.248,-15.648,20,all
KXETH15M-26JUN160930-30,ETH,1,1781616600,2026-06-16 13:30:00+00:00,2026-06-16,30,yes,1,14.0,0.71,0.72,614.65,0.83,0.84,0.78,0.79,0.82,0.83,0.89,0.91,0.86,0.88,0.79,0.2323,3.9676999999999993,20,all
KXBTC15M-26JUN160945-45,BTC,0,1781617500,2026-06-16 13:45:00+00:00,2026-06-16,45,yes,1,14.0,0.65,0.66,67788.31,0.69,0.7,0.72,0.73,0.52,0.53,0.34,0.36,0.53,0.54,0.73,0.276,5.1240000000000006,20,all
KXHYPE15M-26JUN161015-15,HYPE,5,1781619300,2026-06-16 14:15:00+00:00,2026-06-16,15,yes,0,14.0,0.73,0.74,1086.77,0.66,0.67,0.61,0.62,0.75,0.76,0.88,0.9,0.78,0.83,0.62,0.3299,-12.7299,20,all
KXSOL15M-26JUN161100-00,SOL,2,1781622000,2026-06-16 15:00:00+00:00,2026-06-16,0,yes,1,14.0,0.69,0.74,224.33,0.59,0.64,0.58,0.61,0.55,0.62,0.56,0.58,0.65,0.67,0.61,0.3331,7.466900000000001,20,all
KXHYPE15M-26JUN161200-00,HYPE,5,1781625600,2026-06-16 16:00:00+00:00,2026-06-16,0,no,0,14.0,0.7,0.74,336.3,0.6599999999999999,0.6799999999999999,0.5900000000000001,0.63,0.74,0.75,0.62,0.6599999999999999,0.56,0.6,0.63,0.3264,-12.9264,20,all
KXETH15M-26JUN161300-00,ETH,1,1781629200,2026-06-16 17:00:00+00:00,2026-06-16,0,no,1,14.0,0.65,0.6799999999999999,1248.28,0.6,0.63,0.63,0.65,0.81,0.83,0.79,0.8,0.5800000000000001,0.61,0.65,0.3185,6.6815,20,all
KXDOGE15M-26JUN161315-15,DOGE,4,1781630100,2026-06-16 17:15:00+00:00,2026-06-16,15,yes,1,14.0,0.68,0.7,155.45,0.61,0.67,0.64,0.66,0.61,0.63,0.6,0.63,0.61,0.64,0.66,0.3142,6.485799999999999,20,all
KXXRP15M-26JUN161345-45,XRP,3,1781631900,2026-06-16 17:45:00+00:00,2026-06-16,45,no,1,14.0,0.6799999999999999,0.72,42.7,0.62,0.65,0.62,0.63,0.6599999999999999,0.6699999999999999,0.52,0.5800000000000001,0.71,0.76,0.63,0.3264,7.073600000000001,20,all
KXBTC15M-26JUN161430-30,BTC,0,1781634600,2026-06-16 18:30:00+00:00,2026-06-16,30,no,1,14.0,0.7,0.71,89352.06,0.72,0.74,0.65,0.6599999999999999,0.54,0.55,0.5900000000000001,0.6,0.9,0.901,0.6599999999999999,0.3142,6.485800000000002,20,all
KXHYPE15M-26JUN161515-15,HYPE,5,1781637300,2026-06-16 19:15:00+00:00,2026-06-16,15,no,0,14.0,0.6699999999999999,0.7,982.52,0.45999999999999996,0.51,0.6799999999999999,0.72,0.81,0.85,0.53,0.5700000000000001,0.5700000000000001,0.63,0.72,0.2823,-14.682299999999998,20,all
KXBTC15M-26JUN161530-30,BTC,0,1781638200,2026-06-16 19:30:00+00:00,2026-06-16,30,no,0,14.0,0.6699999999999999,0.6799999999999999,117140.81,0.79,0.8,0.7,0.71,0.75,0.76,0.64,0.6599999999999999,0.44999999999999996,0.45999999999999996,0.71,0.2883,-14.488299999999999,20,all
KXETH15M-26JUN161545-45,ETH,1,1781639100,2026-06-16 19:45:00+00:00,2026-06-16,45,yes,1,14.0,0.72,0.74,2273.92,0.6,0.62,0.6,0.63,0.62,0.65,0.66,0.68,0.63,0.64,0.63,0.3264,7.073600000000001,20,all
KXBTC15M-26JUN161600-00,BTC,0,1781640000,2026-06-16 20:00:00+00:00,2026-06-16,0,yes,1,14.0,0.75,0.76,89597.35,0.64,0.65,0.59,0.6,0.61,0.62,0.49,0.5,0.45,0.46,0.6,0.336,7.664,20,all
KXXRP15M-26JUN161700-00,XRP,3,1781643600,2026-06-16 21:00:00+00:00,2026-06-16,0,no,0,14.0,0.7,0.72,484.7,0.71,0.72,0.5900000000000001,0.6699999999999999,0.5700000000000001,0.6,0.54,0.5900000000000001,0.44999999999999996,0.52,0.6699999999999999,0.3096,-13.709599999999998,20,all
KXXRP15M-26JUN161815-15,XRP,3,1781648100,2026-06-16 22:15:00+00:00,2026-06-16,15,no,0,14.0,0.6699999999999999,0.6799999999999999,128.89,0.6599999999999999,0.6699999999999999,0.78,0.8,0.63,0.6699999999999999,0.62,0.6599999999999999,0.53,0.5700000000000001,0.8,0.224,-16.224,20,all
KXXRP15M-26JUN161900-00,XRP,3,1781650800,2026-06-16 23:00:00+00:00,2026-06-16,0,no,0,14.0,0.75,0.78,1942.77,0.75,0.76,0.6699999999999999,0.6799999999999999,0.55,0.5900000000000001,0.56,0.61,0.47,0.53,0.6799999999999999,0.3047,-13.904699999999998,20,all
KXHYPE15M-26JUN161915-15,HYPE,5,1781651700,2026-06-16 23:15:00+00:00,2026-06-16,15,yes,1,14.0,0.71,0.75,1425.54,0.7,0.73,0.72,0.75,0.76,0.81,0.78,0.83,0.69,0.72,0.75,0.2625,4.7375,20,all
KXXRP15M-26JUN162000-00,XRP,3,1781654400,2026-06-17 00:00:00+00:00,2026-06-17,0,no,1,14.0,0.6599999999999999,0.69,672.89,0.56,0.61,0.6,0.61,0.5700000000000001,0.62,0.81,0.8200000000000001,0.9,0.914,0.61,0.3331,7.466900000000001,20,all
KXXRP15M-26JUN162015-15,XRP,3,1781655300,2026-06-17 00:15:00+00:00,2026-06-17,15,yes,1,14.0,0.69,0.73,271.7,0.74,0.75,0.59,0.61,0.66,0.69,0.47,0.51,0.3,0.33,0.61,0.3331,7.466900000000001,20,all
KXETH15M-26JUN162030-30,ETH,1,1781656200,2026-06-17 00:30:00+00:00,2026-06-17,30,no,1,14.0,0.65,0.6599999999999999,2869.12,0.56,0.5700000000000001,0.62,0.63,0.5,0.52,0.49,0.5,0.6,0.61,0.63,0.3264,7.073600000000001,20,all
KXHYPE15M-26JUN162200-00,HYPE,5,1781661600,2026-06-17 02:00:00+00:00,2026-06-17,0,yes,1,14.0,0.67,0.69,147.49,0.71,0.75,0.63,0.68,0.69,0.73,0.84,0.86,0.8,0.85,0.68,0.3047,6.095299999999998,20,all
KXETH15M-26JUN162330-30,ETH,1,1781667000,2026-06-17 03:30:00+00:00,2026-06-17,30,no,1,14.0,0.6699999999999999,0.6799999999999999,2191.17,0.69,0.7,0.69,0.7,0.73,0.74,0.7,0.73,0.65,0.6699999999999999,0.7,0.294,5.706000000000001,20,all
KXDOGE15M-26JUN162345-45,DOGE,4,1781667900,2026-06-17 03:45:00+00:00,2026-06-17,45,yes,0,14.0,0.71,0.74,623.44,0.7,0.75,0.65,0.66,0.84,0.88,0.75,0.8,0.63,0.65,0.66,0.3142,-13.5142,20,all
KXHYPE15M-26JUN170200-00,HYPE,5,1781676000,2026-06-17 06:00:00+00:00,2026-06-17,0,yes,0,14.0,0.67,0.69,341.07,0.59,0.63,0.56,0.61,0.5,0.51,0.57,0.61,0.62,0.65,0.61,0.3331,-12.5331,20,all
KXHYPE15M-26JUN170430-30,HYPE,5,1781685000,2026-06-17 08:30:00+00:00,2026-06-17,30,no,0,14.0,0.6599999999999999,0.6799999999999999,321.71,0.5700000000000001,0.5900000000000001,0.64,0.69,0.71,0.74,0.72,0.77,0.88,0.905,0.69,0.2995,-14.099499999999999,20,all
KXHYPE15M-26JUN170445-45,HYPE,5,1781685900,2026-06-17 08:45:00+00:00,2026-06-17,45,no,1,14.0,0.65,0.6799999999999999,232.96,0.56,0.5900000000000001,0.5700000000000001,0.62,0.6699999999999999,0.69,0.48,0.52,0.5700000000000001,0.61,0.62,0.3299,7.270099999999999,20,all
KXHYPE15M-26JUN170500-00,HYPE,5,1781686800,2026-06-17 09:00:00+00:00,2026-06-17,0,no,1,14.0,0.77,0.81,1122.51,0.76,0.81,0.7,0.74,0.7,0.73,0.7,0.75,0.81,0.84,0.74,0.2694,4.9306,20,all
KXSOL15M-26JUN170515-15,SOL,2,1781687700,2026-06-17 09:15:00+00:00,2026-06-17,15,yes,1,14.0,0.67,0.7,148.37,0.71,0.73,0.68,0.73,0.67,0.68,0.62,0.64,0.51,0.56,0.73,0.276,5.1240000000000006,20,all
KXDOGE15M-26JUN170645-45,DOGE,4,1781693100,2026-06-17 10:45:00+00:00,2026-06-17,45,yes,1,14.0,0.67,0.69,230.86,0.69,0.71,0.67,0.68,0.69,0.71,0.57,0.58,0.48,0.54,0.68,0.3047,6.095299999999998,20,all
KXXRP15M-26JUN170700-00,XRP,3,1781694000,2026-06-17 11:00:00+00:00,2026-06-17,0,yes,0,14.0,0.66,0.67,204.24,0.62,0.66,0.62,0.66,0.54,0.6,0.51,0.56,0.44,0.49,0.66,0.3142,-13.5142,20,all
KXDOGE15M-26JUN170800-00,DOGE,4,1781697600,2026-06-17 12:00:00+00:00,2026-06-17,0,yes,0,14.0,0.66,0.69,65.75,0.66,0.7,0.67,0.72,0.64,0.7,0.6,0.61,0.55,0.58,0.72,0.2823,-14.682299999999998,20,all
KXDOGE15M-26JUN170900-00,DOGE,4,1781701200,2026-06-17 13:00:00+00:00,2026-06-17,0,yes,1,14.0,0.72,0.74,630.85,0.7,0.73,0.72,0.74,0.74,0.77,0.66,0.68,0.54,0.55,0.74,0.2694,4.9306,20,all
KXHYPE15M-26JUN170915-15,HYPE,5,1781702100,2026-06-17 13:15:00+00:00,2026-06-17,15,no,1,14.0,0.73,0.74,166.59,0.69,0.73,0.76,0.78,0.8,0.84,0.77,0.81,0.65,0.71,0.78,0.2403,4.159699999999999,20,all
KXBTC15M-26JUN170930-30,BTC,0,1781703000,2026-06-17 13:30:00+00:00,2026-06-17,30,no,1,14.0,0.71,0.72,59319.24,0.6799999999999999,0.69,0.65,0.6599999999999999,0.56,0.5700000000000001,0.65,0.6599999999999999,0.6699999999999999,0.6799999999999999,0.6599999999999999,0.3142,6.485800000000002,20,all
KXBTC15M-26JUN171015-15,BTC,0,1781705700,2026-06-17 14:15:00+00:00,2026-06-17,15,no,0,14.0,0.6699999999999999,0.6799999999999999,46094.62,0.5900000000000001,0.6,0.63,0.64,0.52,0.53,0.71,0.72,0.81,0.83,0.64,0.3226,-13.1226,20,all
KXHYPE15M-26JUN171030-30,HYPE,5,1781706600,2026-06-17 14:30:00+00:00,2026-06-17,30,yes,1,14.0,0.69,0.73,1010.6,0.7,0.72,0.64,0.66,0.45,0.47,0.44,0.45,0.44,0.47,0.66,0.3142,6.485799999999999,20,all
KXXRP15M-26JUN171130-30,XRP,3,1781710200,2026-06-17 15:30:00+00:00,2026-06-17,30,yes,1,14.0,0.79,0.84,450.06,0.82,0.83,0.58,0.62,0.66,0.67,0.7,0.75,0.83,0.85,0.62,0.3299,7.270099999999999,20,all
KXBTC15M-26JUN171515-15,BTC,0,1781723700,2026-06-17 19:15:00+00:00,2026-06-17,15,yes,0,14.0,0.66,0.67,35700.44,0.65,0.66,0.6,0.61,0.53,0.54,0.41,0.42,0.31,0.32,0.61,0.3331,-12.5331,20,all
KXHYPE15M-26JUN171545-45,HYPE,5,1781725500,2026-06-17 19:45:00+00:00,2026-06-17,45,yes,0,14.0,0.68,0.69,2928.13,0.69,0.73,0.6,0.65,0.77,0.83,0.74,0.79,0.85,0.88,0.65,0.3185,-13.3185,20,all
KXETH15M-26JUN171700-00,ETH,1,1781730000,2026-06-17 21:00:00+00:00,2026-06-17,0,yes,1,14.0,0.65,0.67,735.75,0.65,0.68,0.76,0.77,0.78,0.79,0.79,0.82,0.89,0.9,0.77,0.248,4.351999999999999,20,all
KXBTC15M-26JUN171830-30,BTC,0,1781735400,2026-06-17 22:30:00+00:00,2026-06-17,30,yes,1,14.0,0.67,0.68,76480.33,0.64,0.65,0.66,0.67,0.63,0.65,0.61,0.62,0.76,0.77,0.67,0.3096,6.2904,20,all
KXDOGE15M-26JUN171915-15,DOGE,4,1781738100,2026-06-17 23:15:00+00:00,2026-06-17,15,yes,0,14.0,0.7,0.72,458.31,0.73,0.74,0.79,0.8,0.87,0.89,0.87,0.919,0.7,0.75,0.8,0.224,-16.224,20,all
KXSOL15M-26JUN172015-15,SOL,2,1781741700,2026-06-18 00:15:00+00:00,2026-06-18,15,yes,1,14.0,0.66,0.7,130.33,0.68,0.73,0.69,0.76,0.63,0.69,0.81,0.85,0.9,0.91,0.76,0.2554,4.5446,20,all
KXBTC15M-26JUN172045-45,BTC,0,1781743500,2026-06-18 00:45:00+00:00,2026-06-18,45,yes,0,14.0,0.69,0.7,66990.62,0.79,0.8,0.78,0.79,0.64,0.65,0.64,0.65,0.49,0.5,0.79,0.2323,-16.0323,20,all
KXHYPE15M-26JUN172130-30,HYPE,5,1781746200,2026-06-18 01:30:00+00:00,2026-06-18,30,no,1,14.0,0.72,0.73,1235.85,0.48,0.51,0.63,0.65,0.69,0.74,0.71,0.75,0.69,0.75,0.65,0.3185,6.6815,20,all
KXBTC15M-26JUN172145-45,BTC,0,1781747100,2026-06-18 01:45:00+00:00,2026-06-18,45,yes,0,14.0,0.77,0.78,56937.15,0.76,0.77,0.62,0.64,0.73,0.74,0.56,0.57,0.43,0.44,0.64,0.3226,-13.1226,20,all
KXSOL15M-26JUN172200-00,SOL,2,1781748000,2026-06-18 02:00:00+00:00,2026-06-18,0,no,1,14.0,0.6599999999999999,0.71,354.33,0.75,0.79,0.62,0.65,0.75,0.77,0.8,0.84,0.88,0.909,0.65,0.3185,6.6815,20,all
KXSOL15M-26JUN172215-15,SOL,2,1781748900,2026-06-18 02:15:00+00:00,2026-06-18,15,yes,1,14.0,0.68,0.72,240.85,0.67,0.71,0.67,0.71,0.76,0.78,0.81,0.83,0.89,0.93,0.71,0.2883,5.511700000000001,20,all
KXDOGE15M-26JUN172230-30,DOGE,4,1781749800,2026-06-18 02:30:00+00:00,2026-06-18,30,no,0,14.0,0.69,0.72,81.72,0.73,0.74,0.5700000000000001,0.63,0.33999999999999997,0.39,0.26,0.27,0.10999999999999999,0.12,0.63,0.3264,-12.9264,20,all
KXETH15M-26JUN172300-00,ETH,1,1781751600,2026-06-18 03:00:00+00:00,2026-06-18,0,no,1,14.0,0.71,0.73,3042.14,0.72,0.74,0.6699999999999999,0.7,0.73,0.74,0.65,0.6799999999999999,0.73,0.74,0.7,0.294,5.706000000000001,20,all
KXBTC15M-26JUN172345-45,BTC,0,1781754300,2026-06-18 03:45:00+00:00,2026-06-18,45,yes,0,14.0,0.72,0.73,81653.56,0.75,0.76,0.76,0.77,0.46,0.47,0.57,0.58,0.72,0.73,0.77,0.248,-15.648,20,all
KXXRP15M-26JUN180000-00,XRP,3,1781755200,2026-06-18 04:00:00+00:00,2026-06-18,0,yes,1,14.0,0.65,0.66,196.1,0.69,0.76,0.65,0.66,0.73,0.75,0.74,0.79,0.88,0.906,0.66,0.3142,6.485799999999999,20,all
KXXRP15M-26JUN180030-30,XRP,3,1781757000,2026-06-18 04:30:00+00:00,2026-06-18,30,yes,0,14.0,0.66,0.7,1322.53,0.71,0.74,0.56,0.63,0.45,0.48,0.19,0.23,0.13,0.14,0.63,0.3264,-12.9264,20,all
KXBTC15M-26JUN180115-15,BTC,0,1781759700,2026-06-18 05:15:00+00:00,2026-06-18,15,no,1,14.0,0.7,0.71,101918.18,0.6799999999999999,0.69,0.73,0.74,0.77,0.79,0.85,0.86,0.901,0.909,0.74,0.2694,4.9306,20,all
KXXRP15M-26JUN180515-15,XRP,3,1781774100,2026-06-18 09:15:00+00:00,2026-06-18,15,no,1,14.0,0.6599999999999999,0.79,34.0,0.71,0.79,0.61,0.79,0.39,0.63,0.55,0.6699999999999999,0.54,0.63,0.79,0.2323,3.9676999999999993,20,all
KXXRP15M-26JUN180530-30,XRP,3,1781775000,2026-06-18 09:30:00+00:00,2026-06-18,30,yes,1,14.0,0.78,0.8,387.0,0.77,0.8,0.7,0.77,0.74,0.81,0.74,0.81,0.72,0.78,0.77,0.248,4.351999999999999,20,all
KXDOGE15M-26JUN180545-45,DOGE,4,1781775900,2026-06-18 09:45:00+00:00,2026-06-18,45,yes,1,14.0,0.68,0.7,21.0,0.45,0.5,0.73,0.74,0.83,0.87,0.82,0.86,0.71,0.74,0.74,0.2694,4.9306,20,all
KXDOGE15M-26JUN180600-00,DOGE,4,1781776800,2026-06-18 10:00:00+00:00,2026-06-18,0,yes,0,14.0,0.7,0.71,161.03,0.54,0.56,0.54,0.6,0.45,0.51,0.45,0.5,0.44,0.46,0.6,0.336,-12.336,20,all
KXHYPE15M-26JUN180715-15,HYPE,5,1781781300,2026-06-18 11:15:00+00:00,2026-06-18,15,yes,0,14.0,0.68,0.7,83.98,0.7,0.71,0.71,0.77,0.63,0.64,0.59,0.61,0.5,0.51,0.77,0.248,-15.648,20,all
KXXRP15M-26JUN180800-00,XRP,3,1781784000,2026-06-18 12:00:00+00:00,2026-06-18,0,yes,1,14.0,0.71,0.77,308.72,0.73,0.79,0.61,0.62,0.48,0.49,0.32,0.34,0.57,0.59,0.62,0.3299,7.270099999999999,20,all
KXXRP15M-26JUN181115-15,XRP,3,1781795700,2026-06-18 15:15:00+00:00,2026-06-18,15,no,1,14.0,0.69,0.71,252.95,0.6799999999999999,0.72,0.78,0.8,0.81,0.83,0.74,0.78,0.86,0.9,0.8,0.224,3.775999999999999,20,all
KXDOGE15M-26JUN181215-15,DOGE,4,1781799300,2026-06-18 16:15:00+00:00,2026-06-18,15,yes,1,14.0,0.71,0.72,360.35,0.73,0.79,0.76,0.8,0.82,0.85,0.82,0.86,0.88,0.91,0.8,0.224,3.775999999999999,20,all
KXXRP15M-26JUN181230-30,XRP,3,1781800200,2026-06-18 16:30:00+00:00,2026-06-18,30,no,0,14.0,0.6699999999999999,0.6799999999999999,905.89,0.76,0.77,0.6,0.64,0.83,0.84,0.73,0.77,0.45999999999999996,0.51,0.64,0.3226,-13.1226,20,all
KXHYPE15M-26JUN181245-45,HYPE,5,1781801100,2026-06-18 16:45:00+00:00,2026-06-18,45,no,0,14.0,0.74,0.77,613.5,0.71,0.74,0.73,0.74,0.5700000000000001,0.5800000000000001,0.24,0.26,0.4,0.43000000000000005,0.74,0.2694,-15.0694,20,all
KXDOGE15M-26JUN181330-30,DOGE,4,1781803800,2026-06-18 17:30:00+00:00,2026-06-18,30,yes,0,14.0,0.66,0.68,105.93,0.56,0.6,0.58,0.61,0.76,0.77,0.81,0.83,0.64,0.69,0.61,0.3331,-12.5331,20,all
KXSOL15M-26JUN181345-45,SOL,2,1781804700,2026-06-18 17:45:00+00:00,2026-06-18,45,yes,0,14.0,0.67,0.71,344.55,0.66,0.69,0.72,0.76,0.68,0.72,0.64,0.68,0.56,0.59,0.76,0.2554,-15.4554,20,all
KXDOGE15M-26JUN181430-30,DOGE,4,1781807400,2026-06-18 18:30:00+00:00,2026-06-18,30,no,0,14.0,0.74,0.75,445.72,0.8,0.8200000000000001,0.61,0.6599999999999999,0.42000000000000004,0.47,0.19999999999999996,0.25,0.15000000000000002,0.19999999999999996,0.6599999999999999,0.3142,-13.514199999999999,20,all
KXXRP15M-26JUN181445-45,XRP,3,1781808300,2026-06-18 18:45:00+00:00,2026-06-18,45,no,1,14.0,0.65,0.69,2052.27,0.51,0.55,0.65,0.6599999999999999,0.76,0.79,0.84,0.88,0.913,0.92,0.6599999999999999,0.3142,6.485800000000002,20,all
KXXRP15M-26JUN181515-15,XRP,3,1781810100,2026-06-18 19:15:00+00:00,2026-06-18,15,no,1,14.0,0.72,0.73,698.86,0.5700000000000001,0.62,0.65,0.6699999999999999,0.62,0.64,0.75,0.8,0.77,0.81,0.6699999999999999,0.3096,6.290400000000002,20,all
KXDOGE15M-26JUN181600-00,DOGE,4,1781812800,2026-06-18 20:00:00+00:00,2026-06-18,0,yes,1,14.0,0.65,0.71,260.43,0.7,0.72,0.74,0.75,0.72,0.77,0.7,0.73,0.71,0.72,0.75,0.2625,4.7375,20,all
KXSOL15M-26JUN181615-15,SOL,2,1781813700,2026-06-18 20:15:00+00:00,2026-06-18,15,yes,1,14.0,0.69,0.72,499.95,0.85,0.89,0.75,0.79,0.91,0.92,0.939,0.94,0.931,0.959,0.79,0.2323,3.9676999999999993,20,all
