ticker,series,side,frontier_bid,distance_c,multiplier,pool_reward,target,cumulative_ahead,guaranteed_capacity,rest_fraction,min_qty_for_1usd,modeled_reward,worst_one_fill_loss,reward_to_loss,fits_frontier,arithmetic_cover,scalable_candidate,reward_day_if_repeated
KXAPRPOTUS-26AUG07-39.9,KXAPRPOTUS,no,0.96,2.0000000000000018,0.2499999999999997,125.0,300.0,129.29,170,1.0,20,1.0330578512396682,19.2,0.05380509641873272,True,False,False,0.155244181753986
KXWENCC-26SEP07-T87.5,KXWENCC,yes,0.46,0.9999999999999952,0.5000000000000017,100.0,1000.0,801.58,198,1.0,41,1.0146003464489022,18.86,0.053796412855190996,True,False,False,0.1983946536860343
KXUST5AM-26AUG31-T4.40,KXUST5AM,no,0.46,0.9999999999999952,0.5000000000000017,100.0,1000.0,839.0,161,1.0,41,1.0146003464489022,18.86,0.053796412855190996,True,False,False,0.1921908483242245
KXSBUXCC-26SEP07-T103,KXSBUXCC,no,0.46,0.9999999999999952,0.5000000000000017,100.0,1000.0,925.22,74,1.0,41,1.0146003464489022,18.86,0.053796412855190996,True,False,False,0.1983946538056231
KXESTPRES-27JAN01-HHAN,KXESTPRES,no,0.92,0.0,1.0,100.0,1000.0,5.0,995,1.0,21,1.0390895596239484,19.32,0.05378310350020437,True,False,False,0.2031827646456216
KXCAVAFT-26SEP07-T107,KXCAVAFT,no,0.93,0.0,1.0,100.0,1000.0,857.5,142,1.0,21,1.0390895596239484,19.53,0.053204790559341957,True,False,False,0.19995795469881422
KXAMZNCC-26SEP07-T107,KXAMZNCC,no,0.47,1.0000000000000009,0.4999999999999996,100.0,1000.0,776.0,224,1.0,41,1.0146003464488982,19.27,0.052651808326356936,True,False,False,0.19839465398477668
KXWENCC-26SEP07-T87,KXWENCC,no,0.47,1.0000000000000009,0.4999999999999996,100.0,1000.0,919.0,81,1.0,41,1.0146003464488982,19.27,0.052651808326356936,True,False,False,0.1983946536838121
KXPLTR-26NOVCUST-1060,KXPLTR,yes,0.95,0.0,1.0,100.0,1000.0,925.01,74,1.0,21,1.0390895596239484,19.95,0.052084689705461075,True,False,False,0.20822357145288511
KXRDDT-26OCTDAU-140000000,KXRDDT,no,0.95,0.0,1.0,100.0,1000.0,955.01,44,1.0,21,1.0390895596239484,19.95,0.052084689705461075,True,False,False,0.2082235714978314
KXTOPMOVIE-26AUG06-72HOURS,KXTOPMOVIE,no,0.03,5.0,0.03125,100.0,1000.0,866.22,133,1.0,647,1.000819836960725,19.41,0.05156207300158295,False,False,False,0.20927356103298322
KXEARNINGSMENTIONNBIS-26AUG06-CONV,KXEARNINGSMENTIONNBIS,yes,0.06,4.000000000000001,0.0624999999999999,100.0,1000.0,51.72,948,1.0,324,1.0023511941591372,19.439999999999998,0.05156127541970871,True,False,False,0.22579439970940562
KXRT-CLA-75,KXRT,no,0.48,1.0000000000000009,0.4999999999999996,100.0,1000.0,490.0,510,1.0,41,1.0146003464488982,19.68,0.05155489565289117,True,False,False,0.1968059686181197
KXUST10AM-26AUG31-T4.70,KXUST10AM,no,0.48,1.0000000000000009,0.4999999999999996,100.0,1000.0,896.0,104,1.0,41,1.0146003464488982,19.68,0.05155489565289117,True,False,False,0.1921908484264375
KXSGA-27FEBMARGIN-9.5,KXSGA,yes,0.96,0.0,1.0,100.0,1000.0,643.01,356,1.0,21,1.0390895596239484,20.16,0.05154214085436252,True,False,False,0.2082235710976113
KXPLTR-26NOVCUST-1150,KXPLTR,no,0.96,0.0,1.0,100.0,1000.0,794.01,205,1.0,21,1.0390895596239484,20.16,0.05154214085436252,True,False,False,0.2082235714734462
KXPLTR-26NOVCUST-1140,KXPLTR,no,0.96,0.0,1.0,100.0,1000.0,923.01,76,1.0,21,1.0390895596239484,20.16,0.05154214085436252,True,False,False,0.20822357147153311
KXLOW-26AUGCOMP-3.5,KXLOW,no,0.96,0.0,1.0,100.0,1000.0,969.01,30,1.0,21,1.0390895596239484,20.16,0.05154214085436252,True,False,False,0.20822357166471
KXRDDT-26OCTDAU-141000000,KXRDDT,no,0.96,0.0,1.0,100.0,1000.0,971.01,28,1.0,21,1.0390895596239484,20.16,0.05154214085436252,True,False,False,0.20822357150022328
KXRAIN-26AUG07-LV,KXRAIN,no,0.97,0.0,1.0,100.0,1000.0,681.0,319,1.0,21,1.0390895596239484,20.37,0.05101077857751342,True,False,False,0.5495434101131247
KXCMGFT-26SEP07-T105,KXCMGFT,no,0.49,1.0000000000000009,0.4999999999999996,100.0,1000.0,997.0,3,1.0,41,1.0146003464488982,20.09,0.05050275492528115,False,False,False,0.1952458380367197
KXUST5AM-26AUG31-T4.52,KXUST5AM,yes,0.25,2.0000000000000018,0.2499999999999997,100.0,1000.0,650.0,350,1.0,81,1.0023511941591374,20.25,0.04949882440292037,True,False,False,0.1898707854191508
KXTRUTHSOCIAL-26AUG08-B230,KXTRUTHSOCIAL,no,0.84,2.0000000000000018,0.2499999999999997,100.0,300.0,96.01,203,1.0,25,1.0309278350515452,21.0,0.0490918016691212,True,False,False,0.150583350147125
KXHDCC-26SEP07-T97,KXHDCC,yes,0.51,1.0000000000000009,0.4999999999999996,100.0,1000.0,813.0,187,1.0,41,1.0146003464488982,20.91,0.04852225473213286,True,False,False,0.1983946538767499
KXWTIMAX-26AUG31-T94.00,KXWTIMAX,no,0.84,0.0,1.0,80.0,1000.0,167.0,833,1.0,26,1.0266535044422507,21.84,0.047007944342593894,True,False,False,0.24467881609126538
KXVOTEPRIMARY-FLPRIMARY25D26OLAROLAR-50,KXVOTEPRIMARY,no,0.95,0.0,1.0,90.0,1000.0,249.01,750,1.0,23,1.023232822540781,21.849999999999998,0.04682987746182064,True,False,False,0.2343002251184494
KXAMZNCC-26SEP07-T106,KXAMZNCC,yes,0.53,1.0000000000000009,0.4999999999999996,100.0,1000.0,913.0,87,1.0,41,1.0146003464488982,21.73,0.046691226251675017,True,False,False,0.1983946539825545
KXHSI-26AUG31-28000,KXHSI,yes,0.09,4.000000000000001,0.0624999999999999,135.0,1000.0,122.0,878,1.0,239,1.0008064766276854,21.509999999999998,0.046527497751170876,True,False,False,0.164652554574871
KXWTIMAX-26AUG31-T93.00,KXWTIMAX,no,0.85,0.0,1.0,80.0,1000.0,79.0,921,1.0,26,1.0266535044422507,22.099999999999998,0.046454909703269265,True,False,False,0.24467881608459902
KXVOTEPRIMARY-FLPRIMARY25D26OLAROLAR-15,KXVOTEPRIMARY,yes,0.96,0.0,1.0,90.0,1000.0,651.01,348,1.0,23,1.023232822540781,22.08,0.04634206623826001,True,False,False,0.2343002250895821
KXTRUTHSOCIAL-26AUG08-T240,KXTRUTHSOCIAL,no,0.89,2.0000000000000018,0.2499999999999997,100.0,300.0,277.2,22,1.0,25,1.0309278350515452,22.25,0.04633383528321551,False,False,False,0.150583350147125
KXMLBPITCH-26SOHTANI17-Y,KXMLBPITCH,no,0.27,2.9999999999999973,0.1250000000000002,200.0,1000.0,990.61,9,1.0,81,1.007400037311114,21.87,0.04606310184321509,False,False,False,0.0986540046484563
KXWTIMIN-26AUG31-T75.00,KXWTIMIN,yes,0.86,0.0,1.0,80.0,1000.0,10.0,990,1.0,26,1.0266535044422507,22.36,0.045914736334626595,True,False,False,0.24467881595594582
KXWTIMAX-26AUG31-T94.50,KXWTIMAX,no,0.86,0.0,1.0,80.0,1000.0,152.0,848,1.0,26,1.0266535044422507,22.36,0.045914736334626595,True,False,False,0.2446788160939304
KXWTIMAX-26AUG31-T95.00,KXWTIMAX,no,0.86,0.0,1.0,80.0,1000.0,155.0,845,1.0,26,1.0266535044422507,22.36,0.045914736334626595,True,False,False,0.2446788160972636
KXURBNCC-26SEP07-T100,KXURBNCC,yes,0.61,1.0000000000000009,0.4999999999999996,110.0,1000.0,834.36,165,1.0,37,1.00817438692098,22.57,0.044668780988966775,True,False,False,0.1969429855183412
KXHOODA-27FEBECVOL-50000000000,KXHOODA,no,0.28,1.999999999999996,0.2500000000000006,100.0,1000.0,957.0,43,1.0,81,1.0023511941591412,22.680000000000003,0.04419537893117906,False,False,False,0.202535555881905
KXCAVAFT-26SEP07-T104,KXCAVAFT,yes,0.14,3.0,0.125,100.0,1000.0,970.0,30,1.0,162,1.0023511941591388,22.680000000000003,0.044195378931178954,False,False,False,0.192900951157608
KXTGTA-27MARCOMP-4.0,KXTGTA,no,0.56,0.9999999999999898,0.5000000000000036,100.0,1000.0,639.12,360,1.0,41,1.014600346448906,22.96,0.04418991055962134,True,False,False,0.2033166707733335
KXAMZNCC-26SEP07-T109,KXAMZNCC,no,0.56,0.9999999999999898,0.5000000000000036,100.0,1000.0,823.0,177,1.0,41,1.014600346448906,22.96,0.04418991055962134,True,False,False,0.1983946539887824
KXCFACHICKSAND-26SEP02-T5.39,KXCFACHICKSAND,yes,0.12,4.000000000000001,0.0624999999999999,170.0,1000.0,787.0,213,1.0,190,1.0034172103137606,22.8,0.04400952676814739,True,False,False,0.157337948798115
KXCMGFT-26SEP07-T106,KXCMGFT,no,0.59,1.0000000000000009,0.4999999999999996,100.0,1000.0,891.22,108,1.0,41,1.0146003464488982,24.189999999999998,0.041942965954894516,True,False,False,0.19524583803887222
KXNETFLIXTOPVIEWSMOVIE-26AUG10-30,KXNETFLIXTOPVIEWSMOVIE,no,0.96,0.0,1.0,80.0,1000.0,36.0,964,1.0,26,1.0266535044422507,24.96,0.04113195129976966,True,False,False,0.2446788161719226
KXWENCC-26SEP07-T86,KXWENCC,yes,0.61,1.0000000000000009,0.4999999999999996,100.0,1000.0,872.0,128,1.0,41,1.0146003464488982,25.009999999999998,0.04056778674325863,True,False,False,0.1983946536793636
KXLOWCC-26SEP07-T96,KXLOWCC,no,0.34,1.999999999999996,0.2500000000000006,110.0,1000.0,899.0,101,1.0,74,1.0081743869209834,25.16,0.04007052412245562,True,False,False,0.19696760044487882
KXISMPMI-26AUG-52,KXISMPMI,yes,0.85,1.0000000000000009,0.4999999999999996,125.0,1000.0,12.0,988,1.0,33,1.0228118026283155,28.05,0.03646387888157988,True,False,False,0.1904323129954971
KXTOPMODEL-26AUG31-CLAU5,KXTOPMODEL,no,0.83,2.0000000000000018,0.2499999999999997,240.0,1000.0,825.71,174,1.0,34,1.015683345780432,28.22,0.03599161395394869,True,False,False,0.18409129266957958
KXWTIMIN-26AUG31-T74.50,KXWTIMIN,yes,0.55,1.0000000000000009,0.4999999999999996,80.0,1000.0,271.0,729,1.0,51,1.0071587262404336,28.05,0.03590583694261795,True,False,False,0.24003343248284548
KXTRUMPACT-26AUG02-T7,KXTRUMPACT,no,0.58,3.0000000000000027,0.1249999999999997,100.0,300.0,230.0,70,1.0,49,1.0105176325015444,28.419999999999998,0.0355565669423485,True,False,False,0.1475880935335324
KXUST10AM-26AUG31-T4.60,KXUST10AM,yes,0.7,1.0000000000000009,0.4999999999999996,100.0,1000.0,738.0,262,1.0,41,1.0146003464488982,28.7,0.0353519284476968,True,False,False,0.1921908484164253
KXTGTFT-26SEP07-T92,KXTGTFT,yes,0.7,1.0000000000000009,0.4999999999999996,100.0,1000.0,942.0,58,1.0,41,1.0146003464488982,28.7,0.0353519284476968,True,False,False,0.19524583786966113
KXHSI-26AUG31-29500,KXHSI,no,0.96,1.0000000000000009,0.4999999999999996,135.0,1000.0,804.0,196,1.0,30,1.0049627791563267,28.799999999999997,0.034894540942928015,True,False,False,0.165305317994352
KXMAXSHIPSHORMUZ-26AUG31-AL80,KXMAXSHIPSHORMUZ,no,0.89,1.0000000000000009,0.4999999999999996,125.0,1000.0,910.01,89,1.0,33,1.0228118026283155,29.37,0.03482505286443022,True,False,False,0.1904323129853199
KXEURUSDAW-26AUG07-1.1550,KXEURUSDAW,yes,0.22,3.0,0.125,120.0,1000.0,540.9,459,1.0,135,1.004028509451503,29.7,0.033805673718905825,True,False,False,0.23598789013226698
KXUST5AM-26AUG31-T4.46,KXUST5AM,yes,0.37,2.0000000000000018,0.2499999999999997,100.0,1000.0,476.0,524,1.0,81,1.0023511941591374,29.97,0.03344515162359484,True,False,False,0.1898707854133755
KXAMZNCC-26SEP07-T111,KXAMZNCC,no,0.75,1.0000000000000009,0.4999999999999996,100.0,1000.0,967.0,33,1.0,41,1.0146003464488982,30.75,0.032995133217850345,False,False,False,0.1983946539932268
KXRUT-26AUG31-3350,KXRUT,no,0.94,1.0000000000000009,0.4999999999999996,120.0,1000.0,550.0,450,1.0,34,1.0114030738720863,31.959999999999997,0.03164590343779995,True,False,False,0.18133359726184778
KXRUT-26AUG31-3500,KXRUT,no,0.96,1.0000000000000009,0.4999999999999996,120.0,1000.0,930.0,70,1.0,34,1.0114030738720863,32.64,0.03098661378284578,True,False,False,0.1813335972678182
KXAMZNCC-26SEP07-T108,KXAMZNCC,yes,0.4,1.999999999999996,0.2500000000000006,100.0,1000.0,907.0,93,1.0,81,1.0023511941591412,32.4,0.030936765251825347,True,False,False,0.1959997008263013
KXVOTEPRIMARY-SCRSENS26RNORRNOR-25,KXVOTEPRIMARY,yes,0.4,1.999999999999996,0.2500000000000006,100.0,1000.0,922.88,77,1.0,81,1.0023511941591412,32.4,0.030936765251825347,False,False,False,0.2292926837690439
KXLOW-26AUGCOMP-1.0,KXLOW,no,0.41,2.0000000000000018,0.2499999999999997,100.0,1000.0,992.93,7,1.0,81,1.0023511941591374,33.21,0.030182210001780712,False,False,False,0.2008623012428655
KXPLTR-26NOVCUST-1120,KXPLTR,no,0.82,1.0000000000000009,0.4999999999999996,100.0,1000.0,922.92,77,1.0,41,1.0146003464488982,33.62,0.030178475504131417,True,False,False,0.2033166711501112
KXWENCC-26SEP07-T90.5,KXWENCC,no,0.82,1.0000000000000009,0.4999999999999996,100.0,1000.0,984.05,15,1.0,41,1.0146003464488982,33.62,0.030178475504131417,False,False,False,0.19839465370381598
KXCMGCC-26SEP07-T102.5,KXCMGCC,no,0.86,1.0000000000000009,0.4999999999999996,100.0,1000.0,905.49,94,1.0,41,1.0146003464488982,35.26,0.028774825480683445,True,False,False,0.19839465390920138
KXTEMUCC-26SEP07-T104,KXTEMUCC,yes,0.86,1.0000000000000009,0.4999999999999996,100.0,1000.0,978.0,22,1.0,41,1.0146003464488982,35.26,0.028774825480683445,False,False,False,0.1983946537447176
KXVOTEPRIMARY-FLPRIMARY25D26OLAROLAR-30,KXVOTEPRIMARY,no,0.39,1.999999999999996,0.2500000000000006,90.0,1000.0,959.0,41,1.0,90,1.001236093943142,35.1,0.028525244841684956,False,False,False,0.229292683735383
KXSGFT-26SEP07-T120,KXSGFT,no,0.91,1.0000000000000009,0.4999999999999996,100.0,1000.0,816.3,183,1.0,41,1.0146003464488982,37.31,0.027193791113612923,True,False,False,0.1952458379570649
KXMCDFT-26SEP07-T108,KXMCDFT,no,0.92,1.0000000000000009,0.4999999999999996,100.0,1000.0,879.0,121,1.0,41,1.0146003464488982,37.72,0.026898206427595394,True,False,False,0.1952458379936615
KXLULUCC-26SEP07-T82,KXLULUCC,yes,0.67,1.999999999999991,0.2500000000000016,145.0,1000.0,967.73,32,1.0,56,1.007944389275081,37.52,0.02686418947961303,False,False,False,0.196483650547268
KXWENCC-26SEP07-T87.5,KXWENCC,no,0.47,2.0000000000000018,0.2499999999999997,100.0,1000.0,687.84,312,1.0,81,1.0023511941591374,38.07,0.026329161916447002,True,False,False,0.1959997005289665
KXSGA-27FEBMARGIN-15,KXSGA,no,0.94,1.0000000000000009,0.4999999999999996,100.0,1000.0,804.26,195,1.0,41,1.0146003464488982,38.54,0.026325904163178468,True,False,False,0.20331667081535032
KXUST10AM-26AUG31-T4.88,KXUST10AM,yes,0.06,5.0,0.03125,100.0,1000.0,645.0,355,1.0,647,1.000819836960725,38.82,0.025781036500791474,False,False,False,0.18959850979998763
KXAAAGASD-26AUG07-4.035,KXAAAGASD,no,0.06,5.0,0.03125,100.0,1000.0,723.04,276,1.0,647,1.000819836960725,38.82,0.025781036500791474,False,False,False,1.5179637687816632
KXEURUSDAW-26AUG07-1.1510,KXEURUSDAW,yes,0.58,2.0000000000000018,0.2499999999999997,120.0,1000.0,764.34,235,1.0,68,1.011403073872086,39.44,0.025644094165113745,True,False,False,0.2377210919309388
KXCMGCC-26SEP07-T105,KXCMGCC,no,0.97,1.0000000000000009,0.4999999999999996,100.0,1000.0,409.2,590,1.0,41,1.0146003464488982,39.769999999999996,0.025511700941636867,True,False,False,0.1983946539198737
KXAMZNCC-26SEP07-T104,KXAMZNCC,no,0.25,3.0000000000000027,0.1249999999999997,100.0,1000.0,945.0,55,1.0,162,1.0023511941591363,40.5,0.024749412201460156,False,False,False,0.19601195003368382
KXADJOURNRECESS-26AUG-AUG10,KXADJOURNRECESS,yes,0.36,4.000000000000004,0.0624999999999998,285.0,1000.0,733.0,267,1.0,113,1.0028648833805591,40.68,0.024652529089984245,True,False,False,0.1932781294214581
KXSG-26NOVMARGIN-9,KXSG,no,0.07,4.999999999999999,0.03125,110.0,1000.0,905.0,95,1.0,588,1.0014244132036911,41.160000000000004,0.02433003919348132,False,False,False,0.2005122619371312
KXSHEINCC-26SEP07-T96,KXSHEINCC,no,0.56,1.999999999999991,0.2500000000000016,110.0,1000.0,969.67,30,1.0,74,1.0081743869209874,41.440000000000005,0.024328532502919577,False,False,False,0.1969676003755852
KXWTIMAX-26AUG31-T92.50,KXWTIMAX,no,0.84,1.0000000000000009,0.4999999999999996,80.0,1000.0,95.0,905,1.0,51,1.0071587262404336,42.839999999999996,0.0235097741886189,True,False,False,0.2400334326025119
KXLULUCC-26SEP07-T86,KXLULUCC,no,0.77,2.0000000000000018,0.2499999999999997,145.0,1000.0,975.19,24,1.0,56,1.0079443892750732,43.120000000000005,0.02337533370303973,False,False,False,0.1964836505516696
KXUST10AM-26AUG31-T4.74,KXUST10AM,no,0.55,1.999999999999991,0.2500000000000016,100.0,1000.0,940.0,60,1.0,81,1.0023511941591452,44.550000000000004,0.022499465637691247,False,False,False,0.18987078551271389
KXSGA-27FEBMARGIN-11.5,KXSGA,yes,0.07,4.999999999999999,0.03125,100.0,1000.0,497.0,503,1.0,647,1.000819836960725,45.290000000000006,0.02209803128639269,False,False,False,0.20057426309794568
KXSGA-27FEBMARGIN-12.5,KXSGA,yes,0.07,4.999999999999999,0.03125,100.0,1000.0,780.27,219,1.0,647,1.000819836960725,45.290000000000006,0.02209803128639269,False,False,False,0.20057426310299228
KXSHEINCC-26SEP07-T104,KXSHEINCC,yes,0.04,6.000000000000001,0.0156249999999999,110.0,1000.0,884.44,115,1.0,1175,1.0005806077027226,47.0,0.02128894910005793,False,False,False,0.1954932869548625
KXSG-26NOVMARGIN-13,KXSG,yes,0.08,5.0,0.03125,110.0,1000.0,546.52,453,1.0,588,1.0014244132036911,47.04,0.021288784294296155,False,False,False,0.2005122619468332
KXUST10AM-26AUG31-T4.76,KXUST10AM,no,0.6,2.0000000000000018,0.2499999999999997,100.0,1000.0,960.0,40,1.0,81,1.0023511941591374,48.6,0.020624510167883487,False,False,False,0.1898707855143582
KXWTIMIN-26AUG31-T74.00,KXWTIMIN,no,0.12,4.000000000000001,0.0624999999999999,80.0,1000.0,252.0,748,1.0,406,1.0022835277417745,48.72,0.020572321997983877,True,False,False,0.2389090463049164
KXTGTFT-26SEP07-T95,KXTGTFT,no,0.61,2.0000000000000018,0.2499999999999997,100.0,1000.0,844.37,155,1.0,81,1.0023511941591374,49.41,0.020286403443819823,True,False,False,0.192888896159349
KXCMGCC-26SEP07-T102,KXCMGCC,yes,0.02,6.999999999999999,0.0078125,100.0,1000.0,310.87,689,1.0,2586,1.0000541405953918,51.72,0.01933592692566496,False,False,False,0.19556967704192782
KXEARNINGSMENTIONNBIS-26AUG06-GIGA,KXEARNINGSMENTIONNBIS,no,0.01,8.0,0.00390625,100.0,1000.0,900.73,99,1.0,5172,1.0000541405953918,51.72,0.01933592692566496,False,False,False,0.2252783272326306
KXSGA-27FEBMARGIN-10,KXSGA,no,0.08,5.0,0.03125,100.0,1000.0,119.5,880,1.0,647,1.000819836960725,51.76,0.019335777375593607,True,False,False,0.2005742630910228
KXRAIN-26AUG07-MIA,KXRAIN,yes,0.65,2.0000000000000018,0.2499999999999997,100.0,1000.0,110.52,889,1.0,81,1.0023511941591374,52.65,0.019038009385738602,True,False,False,0.5672442695635764
KXALBUMRELEASEDATE-NEWTAT-27OCT01,KXALBUMRELEASEDATE,yes,0.9,2.0000000000000018,0.2499999999999997,135.0,1000.0,983.01,16,1.0,60,1.0049627791563263,54.0,0.018610421836228266,False,False,False,0.245509782351942
KXEURUSDAW-26AUG07-1.1470,KXEURUSDAW,yes,0.8,1.999999999999991,0.2500000000000016,120.0,1000.0,108.0,892,1.0,68,1.0114030738720938,54.400000000000006,0.018591968269707604,True,False,False,0.23772109192388718
KXUST10AM-26AUG31-T4.64,KXUST10AM,no,0.34,2.9999999999999973,0.1250000000000002,100.0,1000.0,971.0,29,1.0,162,1.0023511941591403,55.080000000000005,0.018198097206956067,False,False,False,0.18988265168486637
KXHUNGARYPRES-27JAN01-ALAC,KXHUNGARYPRES,no,0.69,2.0000000000000018,0.2499999999999997,100.0,1000.0,854.67,145,1.0,81,1.0023511941591374,55.88999999999999,0.017934356667724773,True,False,False,0.1959997004626518
KXHDCC-26SEP07-T93,KXHDCC,no,0.09,5.000000000000002,0.0312499999999999,100.0,1000.0,822.95,177,1.0,647,1.000819836960722,58.23,0.017187357667194265,False,False,False,0.1957186360858042
KXUST5AM-26AUG31-T4.56,KXUST5AM,yes,0.18,4.000000000000001,0.0624999999999999,100.0,1000.0,708.0,292,1.0,324,1.0023511941591372,58.32,0.017187091806569566,False,False,False,0.1898885852527428
KXWTIMAX-26AUG31-T85.50,KXWTIMAX,no,0.58,2.0000000000000018,0.2499999999999997,80.0,1000.0,845.0,155,1.0,102,1.0071587262404331,59.16,0.017024319240034367,True,False,False,0.24006343298443983
KXHDCC-26SEP07-T99,KXHDCC,no,0.75,2.0000000000000018,0.2499999999999997,100.0,1000.0,834.0,166,1.0,81,1.0023511941591374,60.75,0.01649960813430679,True,False,False,0.1959997007217708
KXSG-26NOVMARGIN-10,KXSG,no,0.21,4.000000000000001,0.0624999999999999,110.0,1000.0,711.0,289,1.0,294,1.0014244132036896,61.739999999999995,0.016220026128987524,False,False,False,0.20050912903326482
KXVOTEPRIMARY-SCRSENS26RFRYRFRY-15,KXVOTEPRIMARY,no,0.2,3.9999999999999982,0.0625,100.0,1000.0,954.97,45,1.0,324,1.0023511941591388,64.8,0.015468382625912635,False,False,False,0.2315043419619708
KXVOTEPRIMARY-FLPRIMARY25D26OLAROLAR-40,KXVOTEPRIMARY,yes,0.18,4.000000000000001,0.0624999999999999,90.0,1000.0,842.19,157,1.0,360,1.0012360939431382,64.8,0.01545117428924596,False,False,False,0.229314179259936
KXDCGOLFVISITCOUNT-26AUG-3,KXDCGOLFVISITCOUNT,no,0.82,3.0000000000000027,0.1249999999999997,200.0,1000.0,813.01,186,1.0,81,1.00740003731111,66.42,0.015167118899595152,True,False,False,0.18553276517955572
KXRAIN-26AUG07-PHX,KXRAIN,no,0.82,2.0000000000000018,0.2499999999999997,100.0,1000.0,152.81,847,1.0,81,1.0023511941591374,66.42,0.015091105000890356,True,False,False,0.5301155537376003
KXVOTEPRIMARY-FLPRIMARY25D26OLAROLAR-40,KXVOTEPRIMARY,no,0.74,2.0000000000000018,0.2499999999999997,90.0,1000.0,841.68,158,1.0,90,1.0012360939431384,66.6,0.015033574984131208,True,False,False,0.229292683742601
KXEURUSD-26AUG0710-B1.159,KXEURUSD,yes,0.05,4.0,0.0625,25.0,1000.0,104.0,896,1.0,1334,1.000479990400192,66.7,0.014999700005999879,False,False,False,1.0421549326583337
KXEURUSD-26AUG0710-B1.149,KXEURUSD,yes,0.05,4.0,0.0625,25.0,1000.0,919.0,81,1.0,1334,1.000479990400192,66.7,0.014999700005999879,False,False,False,1.0421549326583337
KXUSDJPY-26AUG0710-B157.625,KXUSDJPY,yes,0.05,4.0,0.0625,25.0,1000.0,934.0,66,1.0,1334,1.000479990400192,66.7,0.014999700005999879,False,False,False,1.0421549326583337
KXUST5AM-26AUG31-T4.54,KXUST5AM,yes,0.21,4.000000000000001,0.0624999999999999,100.0,1000.0,678.0,322,1.0,324,1.0023511941591372,68.03999999999999,0.014731792977059632,False,False,False,0.1898885852506692
KXSGFT-26SEP07-T119,KXSGFT,no,0.87,2.0000000000000018,0.2499999999999997,100.0,1000.0,853.2,146,1.0,81,1.0023511941591374,70.47,0.014223800115781714,True,False,False,0.1928888962363395
KXEURUSD-26AUG0710-B1.153,KXEURUSD,no,0.85,0.0,1.0,25.0,1000.0,909.0,91,1.0,84,1.0076775431861804,71.39999999999999,0.014113130856949306,True,False,False,1.0494752623688088
KXMAXSHIPSHORMUZ-26AUG31-AL40,KXMAXSHIPSHORMUZ,yes,0.28,3.9999999999999982,0.0625,125.0,1000.0,476.0,524,1.0,259,1.003595895719024,72.52000000000001,0.013838884386638498,True,False,False,0.1868665072142435
KXUST10AM-26AUG31-T4.70,KXUST10AM,yes,0.45,2.9999999999999973,0.1250000000000002,100.0,1000.0,423.0,577,1.0,162,1.0023511941591403,72.9,0.013749673445255696,True,False,False,0.18988265169063362
KXWTIMIN-26AUG31-T74.50,KXWTIMIN,no,0.09,5.000000000000002,0.0312499999999999,80.0,1000.0,943.0,57,1.0,811,1.001064634089889,72.99,0.013715092945470462,False,False,False,0.2386185516366247
KXFSLR-26OCTMWSOLD-5100,KXFSLR,no,0.93,1.999999999999991,0.2500000000000016,100.0,1000.0,939.01,60,1.0,81,1.0023511941591452,75.33,0.013306135592182997,False,False,False,0.200862301201353
KXUST5AM-26AUG31-T4.40,KXUST5AM,yes,0.47,3.0000000000000027,0.1249999999999997,100.0,1000.0,545.0,455,1.0,162,1.0023511941591363,76.14,0.013164580958223487,True,False,False,0.1898826515896428
KXSGA-27FEBMARGIN-9,KXSGA,yes,0.95,2.0000000000000018,0.2499999999999997,100.0,1000.0,847.01,152,1.0,81,1.0023511941591374,76.95,0.013026006421821149,True,False,False,0.20086230070411829
KXCMGCC-26SEP07-T104.5,KXCMGCC,no,0.95,2.0000000000000018,0.2499999999999997,100.0,1000.0,943.02,56,1.0,81,1.0023511941591374,76.95,0.013026006421821149,False,False,False,0.19599970075778342
