coin,wkey,ticker,day,hour,minute,secs,px,vol,frac_long,won,edge
DOGE,26JUL291330,KXDOGE15M-26JUL291330-30,2026-07-29,17,7,476.21181297302246,0.6,2180.4200000000005,0.5267517267315469,1,0.4
DOGE,26JUL291330,KXDOGE15M-26JUL291330-30,2026-07-29,17,6,417.8295440673828,0.76,3816.7700000000023,0.627245026553866,1,0.24
DOGE,26JUL291330,KXDOGE15M-26JUL291330-30,2026-07-29,17,5,358.5505518913269,0.6799999999999999,4573.610000000007,0.6170596093676544,1,0.32000000000000006
DOGE,26JUL291330,KXDOGE15M-26JUL291330-30,2026-07-29,17,4,290.05463790893555,0.87,5770.91000000002,0.5413548296542472,1,0.13
DOGE,26JUL291330,KXDOGE15M-26JUL291330-30,2026-07-29,17,3,236.93385195732117,0.9410000000000001,8925.050000000027,0.5965938566170486,1,0.05899999999999994
DOGE,26JUL291330,KXDOGE15M-26JUL291330-30,2026-07-29,17,2,178.77070903778076,0.85,11571.300000000036,0.6124990277669744,1,0.15000000000000002
DOGE,26JUL291345,KXDOGE15M-26JUL291345-45,2026-07-29,17,9,575.37380194664,0.85,0.0,0.0,1,0.15000000000000002
DOGE,26JUL291345,KXDOGE15M-26JUL291345-45,2026-07-29,17,8,539.1276910305023,0.69,801.3699999999999,0.7674232876199509,1,0.31000000000000005
DOGE,26JUL291345,KXDOGE15M-26JUL291345-45,2026-07-29,17,7,479.7606210708618,0.57,1357.9999999999998,0.7964138438880708,1,0.43000000000000005
DOGE,26JUL291345,KXDOGE15M-26JUL291345-45,2026-07-29,17,6,419.59160709381104,0.59,2922.390000000002,0.6051724786903865,1,0.41000000000000003
DOGE,26JUL291345,KXDOGE15M-26JUL291345-45,2026-07-29,17,5,358.4930019378662,0.64,4711.2600000000075,0.48554739071925496,0,-0.64
DOGE,26JUL291345,KXDOGE15M-26JUL291345-45,2026-07-29,17,4,290.7020719051361,0.57,6361.24000000001,0.4867557268708613,1,0.43000000000000005
DOGE,26JUL291345,KXDOGE15M-26JUL291345-45,2026-07-29,17,3,237.81397700309753,0.78,8245.690000000019,0.4475404726590494,1,0.21999999999999997
DOGE,26JUL291345,KXDOGE15M-26JUL291345-45,2026-07-29,17,2,179.06236004829407,0.943,12015.320000000025,0.3455047389499403,1,0.05700000000000005
DOGE,26JUL291400,KXDOGE15M-26JUL291400-00,2026-07-29,18,7,475.25083804130554,0.55,0.0,0.0,1,0.44999999999999996
DOGE,26JUL291400,KXDOGE15M-26JUL291400-00,2026-07-29,18,6,419.75014090538025,0.55,2358.180000000001,0.7814204174405682,0,-0.55
DOGE,26JUL291400,KXDOGE15M-26JUL291400-00,2026-07-29,18,5,358.06665897369385,0.83,5469.220000000003,0.4742815246049707,1,0.17000000000000004
DOGE,26JUL291400,KXDOGE15M-26JUL291400-00,2026-07-29,18,4,299.7422230243683,0.924,17393.790000000008,0.32103929045941115,1,0.07599999999999996
DOGE,26JUL291415,KXDOGE15M-26JUL291415-15,2026-07-29,18,14,864.8890779018402,0.75,23.0,0.0,1,0.25
DOGE,26JUL291415,KXDOGE15M-26JUL291415-15,2026-07-29,18,13,839.8822519779205,0.81,3834.9600000000005,0.165399378350752,1,0.18999999999999995
DOGE,26JUL291415,KXDOGE15M-26JUL291415-15,2026-07-29,18,12,777.5454859733582,0.81,5036.900000000002,0.3050626377335264,1,0.18999999999999995
DOGE,26JUL291415,KXDOGE15M-26JUL291415-15,2026-07-29,18,11,717.6785199642181,0.82,5974.610000000002,0.3419185520059048,1,0.18000000000000005
DOGE,26JUL291415,KXDOGE15M-26JUL291415-15,2026-07-29,18,10,650.1731510162354,0.86,7457.380000000004,0.3598663337526047,1,0.14
DOGE,26JUL291415,KXDOGE15M-26JUL291415-15,2026-07-29,18,9,599.3499031066895,0.86,9661.770000000002,0.41248963699197966,1,0.14
DOGE,26JUL291415,KXDOGE15M-26JUL291415-15,2026-07-29,18,8,538.444482088089,0.84,11372.430000000004,0.4715016931297883,1,0.16000000000000003
DOGE,26JUL291415,KXDOGE15M-26JUL291415-15,2026-07-29,18,7,479.7217080593109,0.911,12511.830000000005,0.4972885661010419,1,0.08899999999999997
DOGE,26JUL291415,KXDOGE15M-26JUL291415-15,2026-07-29,18,6,412.9827070236206,0.932,14501.720000000008,0.44794410594053663,1,0.06799999999999995
DOGE,26JUL291430,KXDOGE15M-26JUL291430-30,2026-07-29,18,13,800.3087649345398,0.52,6.01,0.0,0,-0.52
DOGE,26JUL291430,KXDOGE15M-26JUL291430-30,2026-07-29,18,12,776.6264569759369,0.52,174.39000000000001,0.6320889959286656,1,0.48
DOGE,26JUL291430,KXDOGE15M-26JUL291430-30,2026-07-29,18,11,705.6426649093628,0.65,1060.32,0.4039723856948846,1,0.35
DOGE,26JUL291430,KXDOGE15M-26JUL291430-30,2026-07-29,18,10,658.472100019455,0.6799999999999999,2398.3100000000004,0.6308108626491151,1,0.32000000000000006
DOGE,26JUL291430,KXDOGE15M-26JUL291430-30,2026-07-29,18,9,594.3522100448608,0.76,3561.6200000000013,0.6072742179120734,1,0.24
DOGE,26JUL291430,KXDOGE15M-26JUL291430-30,2026-07-29,18,8,538.4213829040527,0.73,4947.640000000003,0.5538478951580951,1,0.27
DOGE,26JUL291430,KXDOGE15M-26JUL291430-30,2026-07-29,18,7,478.6511631011963,0.73,6163.150000000006,0.6088769541549361,1,0.27
DOGE,26JUL291430,KXDOGE15M-26JUL291430-30,2026-07-29,18,6,409.0418589115143,0.84,7687.06000000001,0.5495091751592929,1,0.16000000000000003
DOGE,26JUL291430,KXDOGE15M-26JUL291430-30,2026-07-29,18,5,359.59234499931335,0.912,9801.880000000012,0.5103939244308229,1,0.08799999999999997
DOGE,26JUL291445,KXDOGE15M-26JUL291445-45,2026-07-29,18,12,771.5298569202423,0.75,0.0,0.0,0,-0.75
DOGE,26JUL291445,KXDOGE15M-26JUL291445-45,2026-07-29,18,11,719.3692429065704,0.76,1236.9700000000003,0.6536779388344098,0,-0.76
DOGE,26JUL291445,KXDOGE15M-26JUL291445-45,2026-07-29,18,10,640.9735279083252,0.6799999999999999,1662.7900000000009,0.5703847148467331,0,-0.6799999999999999
DOGE,26JUL291445,KXDOGE15M-26JUL291445-45,2026-07-29,18,9,589.6679139137268,0.83,4088.4700000000007,0.2587862941393724,0,-0.83
DOGE,26JUL291445,KXDOGE15M-26JUL291445-45,2026-07-29,18,8,534.8827569484711,0.86,4890.630000000003,0.21878367408697844,0,-0.86
DOGE,26JUL291445,KXDOGE15M-26JUL291445-45,2026-07-29,18,7,477.02889704704285,0.74,5703.050000000006,0.28273292361105,0,-0.74
DOGE,26JUL291445,KXDOGE15M-26JUL291445-45,2026-07-29,18,6,416.70064210891724,0.54,8588.040000000012,0.30631785599508127,1,0.45999999999999996
DOGE,26JUL291445,KXDOGE15M-26JUL291445-45,2026-07-29,18,5,358.51077795028687,0.8,11443.410000000016,0.34804485725845685,1,0.19999999999999996
DOGE,26JUL291445,KXDOGE15M-26JUL291445-45,2026-07-29,18,4,299.9081449508667,0.89,12845.000000000022,0.35412923316465517,1,0.10999999999999999
DOGE,26JUL291500,KXDOGE15M-26JUL291500-00,2026-07-29,19,4,271.5618851184845,0.89,57.63999999999999,0.0,1,0.10999999999999999
DOGE,26JUL291500,KXDOGE15M-26JUL291500-00,2026-07-29,19,3,239.08474707603455,0.66,2191.230000000001,0.24645518726925048,1,0.33999999999999997
DOGE,26JUL291500,KXDOGE15M-26JUL291500-00,2026-07-29,19,2,179.5466480255127,0.57,5534.790000000007,0.35937045488627334,1,0.43000000000000005
DOGE,26JUL291515,KXDOGE15M-26JUL291515-15,2026-07-29,19,14,853.6838209629059,0.54,0.0,0.0,1,0.45999999999999996
DOGE,26JUL291515,KXDOGE15M-26JUL291515-15,2026-07-29,19,13,839.8249909877777,0.63,533.91,0.840778408345976,1,0.37
DOGE,26JUL291515,KXDOGE15M-26JUL291515-15,2026-07-29,19,12,778.8555860519409,0.55,1113.97,0.681481547977055,0,-0.55
DOGE,26JUL291515,KXDOGE15M-26JUL291515-15,2026-07-29,19,11,718.0787670612335,0.5,2673.730000000001,0.7921143870173877,0,-0.5
DOGE,26JUL291515,KXDOGE15M-26JUL291515-15,2026-07-29,19,10,658.2213010787964,0.61,3313.8100000000027,0.7572582616384158,1,0.39
DOGE,26JUL291515,KXDOGE15M-26JUL291515-15,2026-07-29,19,9,598.2143149375916,0.7,5361.440000000004,0.7761329045927956,1,0.30000000000000004
DOGE,26JUL291515,KXDOGE15M-26JUL291515-15,2026-07-29,19,8,533.5483510494232,0.81,6215.490000000004,0.737861375370244,1,0.18999999999999995
DOGE,26JUL291515,KXDOGE15M-26JUL291515-15,2026-07-29,19,7,478.9084849357605,0.87,6771.35000000001,0.7305559452694065,1,0.13
DOGE,26JUL291515,KXDOGE15M-26JUL291515-15,2026-07-29,19,6,395.37718391418457,0.9410000000000001,10862.570000000012,0.643607359952571,1,0.05899999999999994
DOGE,26JUL291530,KXDOGE15M-26JUL291530-30,2026-07-29,19,14,885.9675259590149,0.5,8.23,0.0,1,0.5
DOGE,26JUL291530,KXDOGE15M-26JUL291530-30,2026-07-29,19,13,839.4844279289246,0.58,1185.2099999999998,0.3507564060377486,0,-0.58
DOGE,26JUL291530,KXDOGE15M-26JUL291530-30,2026-07-29,19,12,770.7915558815002,0.52,2502.68,0.29415266833953996,0,-0.52
DOGE,26JUL291530,KXDOGE15M-26JUL291530-30,2026-07-29,19,11,718.1132209300995,0.72,4056.3700000000003,0.41173512278219193,1,0.28
DOGE,26JUL291530,KXDOGE15M-26JUL291530-30,2026-07-29,19,10,659.9457080364227,0.69,4535.650000000003,0.45081961791584424,1,0.31000000000000005
DOGE,26JUL291530,KXDOGE15M-26JUL291530-30,2026-07-29,19,9,595.7980980873108,0.75,5495.330000000005,0.4501331130250591,1,0.25
DOGE,26JUL291530,KXDOGE15M-26JUL291530-30,2026-07-29,19,8,539.8403520584106,0.76,6962.600000000009,0.5440122942578917,1,0.24
DOGE,26JUL291530,KXDOGE15M-26JUL291530-30,2026-07-29,19,7,477.1265239715576,0.81,9370.170000000015,0.5139906746622522,1,0.18999999999999995
DOGE,26JUL291530,KXDOGE15M-26JUL291530-30,2026-07-29,19,6,403.6445128917694,0.948,13299.920000000016,0.42658076138803813,1,0.052000000000000046
DOGE,26JUL291545,KXDOGE15M-26JUL291545-45,2026-07-29,19,11,709.343446969986,0.69,12.809999999999999,0.0,1,0.31000000000000005
DOGE,26JUL291545,KXDOGE15M-26JUL291545-45,2026-07-29,19,10,658.6898980140686,0.8200000000000001,3076.6799999999994,0.5543735455100953,1,0.17999999999999994
DOGE,26JUL291545,KXDOGE15M-26JUL291545-45,2026-07-29,19,9,596.3567199707031,0.78,3968.980000000001,0.588700371380052,1,0.21999999999999997
DOGE,26JUL291545,KXDOGE15M-26JUL291545-45,2026-07-29,19,8,519.8776640892029,0.85,5289.950000000002,0.5717142884148241,1,0.15000000000000002
DOGE,26JUL291545,KXDOGE15M-26JUL291545-45,2026-07-29,19,7,475.7130858898163,0.85,8016.0700000000015,0.6173686108030493,1,0.15000000000000002
DOGE,26JUL291545,KXDOGE15M-26JUL291545-45,2026-07-29,19,6,415.354150056839,0.9299999999999999,10432.490000000003,0.572098319768339,1,0.07000000000000006
DOGE,26JUL291545,KXDOGE15M-26JUL291545-45,2026-07-29,19,5,353.541424036026,0.947,12815.54000000001,0.6013340054340275,1,0.05300000000000005
DOGE,26JUL291600,KXDOGE15M-26JUL291600-00,2026-07-29,20,14,864.5136330127716,0.5700000000000001,4.029999999999999,0.0,1,0.42999999999999994
DOGE,26JUL291600,KXDOGE15M-26JUL291600-00,2026-07-29,20,13,836.5531051158905,0.87,1858.4499999999998,0.3154133821195082,1,0.13
DOGE,26JUL291600,KXDOGE15M-26JUL291600-00,2026-07-29,20,12,779.3997890949249,0.71,2819.3900000000003,0.5226272349692663,1,0.29000000000000004
DOGE,26JUL291600,KXDOGE15M-26JUL291600-00,2026-07-29,20,11,716.9749341011047,0.88,4217.540000000004,0.6242051053457698,1,0.12
DOGE,26JUL291600,KXDOGE15M-26JUL291600-00,2026-07-29,20,10,656.2036480903625,0.81,4549.840000000006,0.6340310868074477,1,0.18999999999999995
DOGE,26JUL291600,KXDOGE15M-26JUL291600-00,2026-07-29,20,9,599.8556780815125,0.8,6406.1800000000085,0.658289339356683,1,0.19999999999999996
DOGE,26JUL291600,KXDOGE15M-26JUL291600-00,2026-07-29,20,8,539.4908330440521,0.85,7327.990000000008,0.6459629448184283,1,0.15000000000000002
DOGE,26JUL291600,KXDOGE15M-26JUL291600-00,2026-07-29,20,7,474.9197449684143,0.913,9517.580000000009,0.5555950146991142,1,0.08699999999999997
DOGE,26JUL291600,KXDOGE15M-26JUL291600-00,2026-07-29,20,6,419.0744950771332,0.942,10893.12000000001,0.5121039702123905,1,0.05800000000000005
DOGE,26JUL291600,KXDOGE15M-26JUL291600-00,2026-07-29,20,5,346.69503593444824,0.9339999999999999,13468.840000000011,0.4640243703243929,1,0.06600000000000006
DOGE,26JUL291600,KXDOGE15M-26JUL291600-00,2026-07-29,20,4,285.2329421043396,0.949,16199.270000000015,0.4946290789646692,1,0.051000000000000045
DOGE,26JUL291615,KXDOGE15M-26JUL291615-15,2026-07-29,20,8,525.2809109687805,0.78,0.0,0.0,1,0.21999999999999997
DOGE,26JUL291615,KXDOGE15M-26JUL291615-15,2026-07-29,20,7,473.9991281032562,0.71,498.08999999999986,0.8763476480154191,1,0.29000000000000004
DOGE,26JUL291615,KXDOGE15M-26JUL291615-15,2026-07-29,20,6,418.7954521179199,0.75,2089.6899999999996,0.2928089812364514,1,0.25
DOGE,26JUL291615,KXDOGE15M-26JUL291615-15,2026-07-29,20,5,359.21472811698914,0.88,4896.690000000002,0.4736464836450745,1,0.12
DOGE,26JUL291615,KXDOGE15M-26JUL291615-15,2026-07-29,20,4,290.88445591926575,0.935,7557.290000000011,0.39272808109785373,1,0.06499999999999995
DOGE,26JUL291615,KXDOGE15M-26JUL291615-15,2026-07-29,20,3,235.3083839416504,0.938,9766.83000000002,0.4506108942205399,1,0.062000000000000055
DOGE,26JUL291615,KXDOGE15M-26JUL291615-15,2026-07-29,20,2,178.47145104408264,0.933,11832.130000000025,0.39818443509325846,1,0.06699999999999995
DOGE,26JUL291630,KXDOGE15M-26JUL291630-30,2026-07-29,20,13,785.4115889072418,0.66,0.02,0.0,0,-0.66
DOGE,26JUL291630,KXDOGE15M-26JUL291630-30,2026-07-29,20,12,777.5396819114685,0.66,72.69,0.9416701059292888,0,-0.66
DOGE,26JUL291630,KXDOGE15M-26JUL291630-30,2026-07-29,20,11,710.4652230739594,0.66,512.9499999999998,0.7280046788185985,0,-0.66
DOGE,26JUL291630,KXDOGE15M-26JUL291630-30,2026-07-29,20,10,657.6802389621735,0.71,1119.9099999999999,0.5137287817771072,0,-0.71
DOGE,26JUL291630,KXDOGE15M-26JUL291630-30,2026-07-29,20,9,599.7154359817505,0.65,1944.0899999999997,0.41659079569361507,0,-0.65
DOGE,26JUL291630,KXDOGE15M-26JUL291630-30,2026-07-29,20,8,537.3597409725189,0.77,2663.07,0.45833943531337884,0,-0.77
DOGE,26JUL291630,KXDOGE15M-26JUL291630-30,2026-07-29,20,7,479.2479839324951,0.83,3314.8100000000018,0.5382812287883768,0,-0.83
DOGE,26JUL291630,KXDOGE15M-26JUL291630-30,2026-07-29,20,6,413.50450706481934,0.7,4626.280000000006,0.5180814823140836,0,-0.7
DOGE,26JUL291630,KXDOGE15M-26JUL291630-30,2026-07-29,20,5,342.84788393974304,0.67,5799.68000000001,0.4495179044361065,0,-0.67
DOGE,26JUL291630,KXDOGE15M-26JUL291630-30,2026-07-29,20,4,297.3117620944977,0.53,7811.400000000015,0.4101671915405686,0,-0.53
DOGE,26JUL291630,KXDOGE15M-26JUL291630-30,2026-07-29,20,3,238.58507895469666,0.74,9284.710000000017,0.41684339090827816,1,0.26
DOGE,26JUL291645,KXDOGE15M-26JUL291645-45,2026-07-29,20,14,892.3312840461731,0.5800000000000001,127.0,0.0,0,-0.5800000000000001
DOGE,26JUL291645,KXDOGE15M-26JUL291645-45,2026-07-29,20,13,839.6286580562592,0.61,1962.7999999999997,0.3026085184430406,1,0.39
DOGE,26JUL291645,KXDOGE15M-26JUL291645-45,2026-07-29,20,12,776.9669508934021,0.62,3194.2200000000007,0.5041919467037336,1,0.38
DOGE,26JUL291645,KXDOGE15M-26JUL291645-45,2026-07-29,20,11,712.772262096405,0.72,4030.3000000000006,0.5430761978016527,1,0.28
DOGE,26JUL291645,KXDOGE15M-26JUL291645-45,2026-07-29,20,10,656.3547549247742,0.74,4833.02,0.585861428258108,1,0.26
DOGE,26JUL291645,KXDOGE15M-26JUL291645-45,2026-07-29,20,9,596.9437720775604,0.82,5605.179999999999,0.5988424992596137,1,0.18000000000000005
DOGE,26JUL291645,KXDOGE15M-26JUL291645-45,2026-07-29,20,8,537.6630709171295,0.91,7989.3,0.5906249608851843,1,0.08999999999999997
DOGE,26JUL291700,KXDOGE15M-26JUL291700-00,2026-07-29,21,14,897.2099709510803,0.53,0.0,0.0,1,0.47
DOGE,26JUL291700,KXDOGE15M-26JUL291700-00,2026-07-29,21,13,839.2860970497131,0.52,1400.6,0.7465157789518779,1,0.48
DOGE,26JUL291700,KXDOGE15M-26JUL291700-00,2026-07-29,21,12,775.914792060852,0.64,2341.1800000000003,0.7135632458845539,1,0.36
DOGE,26JUL291700,KXDOGE15M-26JUL291700-00,2026-07-29,21,11,718.8031759262085,0.72,2841.7500000000014,0.7385589865399839,1,0.28
DOGE,26JUL291700,KXDOGE15M-26JUL291700-00,2026-07-29,21,10,656.1832530498505,0.83,4719.450000000001,0.7866340357456907,1,0.17000000000000004
DOGE,26JUL291700,KXDOGE15M-26JUL291700-00,2026-07-29,21,9,590.2483839988708,0.87,5808.6500000000015,0.7888700472571079,1,0.13
DOGE,26JUL291700,KXDOGE15M-26JUL291700-00,2026-07-29,21,8,538.6312739849091,0.901,6633.890000000002,0.8104988174359237,1,0.09899999999999998
DOGE,26JUL291700,KXDOGE15M-26JUL291700-00,2026-07-29,21,7,474.25429797172546,0.921,8505.200000000004,0.746331655928138,1,0.07899999999999996
DOGE,26JUL291700,KXDOGE15M-26JUL291700-00,2026-07-29,21,6,411.0241560935974,0.911,9479.380000000006,0.7256466140190603,1,0.08899999999999997
DOGE,26JUL291700,KXDOGE15M-26JUL291700-00,2026-07-29,21,5,354.5361649990082,0.89,14086.530000000006,0.7917428919684267,1,0.10999999999999999
DOGE,26JUL291700,KXDOGE15M-26JUL291700-00,2026-07-29,21,4,292.4605960845947,0.81,15234.850000000015,0.7741730309126771,1,0.18999999999999995
DOGE,26JUL291715,KXDOGE15M-26JUL291715-15,2026-07-29,21,3,221.19869303703308,0.78,0.0,0.0,0,-0.78
DOGE,26JUL291715,KXDOGE15M-26JUL291715-15,2026-07-29,21,2,175.23030805587769,0.8200000000000001,1435.3699999999997,0.17610093564725476,0,-0.8200000000000001
DOGE,26JUL291730,KXDOGE15M-26JUL291730-30,2026-07-29,21,9,540.9857079982758,0.77,0.0,0.0,1,0.22999999999999998
DOGE,26JUL291730,KXDOGE15M-26JUL291730-30,2026-07-29,21,8,539.4821529388428,0.76,30.25,0.33884297520661155,1,0.24
DOGE,26JUL291730,KXDOGE15M-26JUL291730-30,2026-07-29,21,7,479.974937915802,0.77,2988.490000000001,0.6949429310454439,1,0.22999999999999998
DOGE,26JUL291730,KXDOGE15M-26JUL291730-30,2026-07-29,21,6,414.7814750671387,0.83,4142.590000000004,0.7418257660062901,1,0.17000000000000004
DOGE,26JUL291730,KXDOGE15M-26JUL291730-30,2026-07-29,21,5,359.96042799949646,0.93,6679.970000000008,0.6470103907652274,1,0.06999999999999995
DOGE,26JUL291730,KXDOGE15M-26JUL291730-30,2026-07-29,21,4,298.38077306747437,0.935,8534.840000000013,0.6886959802409883,1,0.06499999999999995
DOGE,26JUL291730,KXDOGE15M-26JUL291730-30,2026-07-29,21,3,223.02594304084778,0.93,15358.840000000024,0.6670406098377217,1,0.06999999999999995
DOGE,26JUL291745,KXDOGE15M-26JUL291745-45,2026-07-29,21,5,324.423681974411,0.5700000000000001,10.13,0.0,1,0.42999999999999994
DOGE,26JUL291745,KXDOGE15M-26JUL291745-45,2026-07-29,21,4,295.4771509170532,0.69,740.9699999999999,0.8357018502773392,1,0.31000000000000005
DOGE,26JUL291745,KXDOGE15M-26JUL291745-45,2026-07-29,21,3,238.37817907333374,0.5800000000000001,3770.510000000002,0.5720950216283738,1,0.41999999999999993
DOGE,26JUL291745,KXDOGE15M-26JUL291745-45,2026-07-29,21,2,178.13722801208496,0.79,7406.94000000001,0.5292279942864393,1,0.20999999999999996
DOGE,26JUL291800,KXDOGE15M-26JUL291800-00,2026-07-29,22,14,885.7235848903656,0.5,8.0,0.0,1,0.5
DOGE,26JUL291800,KXDOGE15M-26JUL291800-00,2026-07-29,22,13,830.2571730613708,0.51,160.29,0.0,1,0.49
DOGE,26JUL291800,KXDOGE15M-26JUL291800-00,2026-07-29,22,12,773.0037069320679,0.51,285.51,0.305558474309131,1,0.49
DOGE,26JUL291800,KXDOGE15M-26JUL291800-00,2026-07-29,22,11,715.124902009964,0.55,792.6300000000002,0.47791529465198124,1,0.44999999999999996
DOGE,26JUL291800,KXDOGE15M-26JUL291800-00,2026-07-29,22,10,654.7105810642242,0.8,2425.8699999999994,0.35916598993350835,1,0.19999999999999996
DOGE,26JUL291800,KXDOGE15M-26JUL291800-00,2026-07-29,22,9,592.5631558895111,0.63,3169.03,0.3895135104432586,1,0.37
DOGE,26JUL291800,KXDOGE15M-26JUL291800-00,2026-07-29,22,8,537.5549209117889,0.52,3901.890000000003,0.41360725187024705,1,0.48
DOGE,26JUL291800,KXDOGE15M-26JUL291800-00,2026-07-29,22,7,478.4704689979553,0.69,4262.080000000005,0.4241825587506563,1,0.31000000000000005
DOGE,26JUL291800,KXDOGE15M-26JUL291800-00,2026-07-29,22,6,419.14198088645935,0.87,6009.000000000008,0.42410883674488215,1,0.13
DOGE,26JUL291800,KXDOGE15M-26JUL291800-00,2026-07-29,22,5,359.74795508384705,0.928,7300.660000000013,0.4513523434867527,1,0.07199999999999995
DOGE,26JUL291815,KXDOGE15M-26JUL291815-15,2026-07-29,22,14,892.9016480445862,0.5,59.14,0.0,1,0.5
DOGE,26JUL291815,KXDOGE15M-26JUL291815-15,2026-07-29,22,13,839.5908899307251,0.63,837.9100000000002,0.46744877134775786,1,0.37
DOGE,26JUL291815,KXDOGE15M-26JUL291815-15,2026-07-29,22,12,776.7670209407806,0.69,2693.040000000001,0.6415723494638026,1,0.31000000000000005
DOGE,26JUL291815,KXDOGE15M-26JUL291815-15,2026-07-29,22,11,719.6185870170593,0.72,3628.110000000003,0.6340987456278884,1,0.28
DOGE,26JUL291815,KXDOGE15M-26JUL291815-15,2026-07-29,22,10,654.9828169345856,0.78,4868.300000000004,0.6461783374073081,1,0.21999999999999997
DOGE,26JUL291815,KXDOGE15M-26JUL291815-15,2026-07-29,22,9,598.5229649543762,0.79,5885.160000000005,0.5721883517185595,1,0.20999999999999996
DOGE,26JUL291815,KXDOGE15M-26JUL291815-15,2026-07-29,22,8,539.0879120826721,0.89,7624.330000000006,0.4858918750893519,1,0.10999999999999999
DOGE,26JUL291815,KXDOGE15M-26JUL291815-15,2026-07-29,22,7,479.302463054657,0.93,9640.77000000001,0.45154692000742663,1,0.06999999999999995
DOGE,26JUL291815,KXDOGE15M-26JUL291815-15,2026-07-29,22,6,417.24479389190674,0.927,11324.870000000017,0.4454046713119,1,0.07299999999999995
DOGE,26JUL291830,KXDOGE15M-26JUL291830-30,2026-07-29,22,5,308.98366689682007,0.59,0.0,0.0,1,0.41000000000000003
DOGE,26JUL291830,KXDOGE15M-26JUL291830-30,2026-07-29,22,4,299.02534103393555,0.57,177.92000000000002,0.8076101618705035,1,0.43000000000000005
DOGE,26JUL291830,KXDOGE15M-26JUL291830-30,2026-07-29,22,3,239.7194709777832,0.56,2240.6300000000006,0.6704275136903458,1,0.43999999999999995
DOGE,26JUL291830,KXDOGE15M-26JUL291830-30,2026-07-29,22,2,175.12433099746704,0.61,4513.050000000004,0.5819390434406883,0,-0.61
DOGE,26JUL291845,KXDOGE15M-26JUL291845-45,2026-07-29,22,14,893.4381229877472,0.53,0.0,0.0,0,-0.53
DOGE,26JUL291845,KXDOGE15M-26JUL291845-45,2026-07-29,22,13,839.6704349517822,0.64,354.20000000000005,0.6988142292490118,1,0.36
DOGE,26JUL291845,KXDOGE15M-26JUL291845-45,2026-07-29,22,12,779.1824119091034,0.6699999999999999,2143.5599999999995,0.5255369572113682,1,0.33000000000000007
DOGE,26JUL291845,KXDOGE15M-26JUL291845-45,2026-07-29,22,11,716.6941521167755,0.7,3041.46,0.6087734180294991,1,0.30000000000000004
DOGE,26JUL291845,KXDOGE15M-26JUL291845-45,2026-07-29,22,10,654.6986660957336,0.72,3674.1100000000015,0.5775956626230571,1,0.28
DOGE,26JUL291845,KXDOGE15M-26JUL291845-45,2026-07-29,22,9,598.275365114212,0.77,4339.270000000002,0.6001585520145094,1,0.22999999999999998
DOGE,26JUL291845,KXDOGE15M-26JUL291845-45,2026-07-29,22,8,535.7780869007111,0.84,5235.180000000006,0.5524547389010498,1,0.16000000000000003
DOGE,26JUL291845,KXDOGE15M-26JUL291845-45,2026-07-29,22,7,469.8833270072937,0.87,6484.610000000014,0.49965071145373335,1,0.13
DOGE,26JUL291845,KXDOGE15M-26JUL291845-45,2026-07-29,22,6,418.5561800003052,0.89,7483.650000000019,0.5035804720958345,1,0.10999999999999999
