ticker,coin,date,side,bid,ask,won,vol,ml
KXBTC15M-26JUL210500-00,BTC,2026-07-21,no,0.6699999999999999,0.6799999999999999,1,75442.15,14.0
KXBTC15M-26JUL210800-00,BTC,2026-07-21,yes,0.66,0.68,0,44645.53,10.0
KXBTC15M-26JUL211100-00,BTC,2026-07-21,yes,0.69,0.7,1,126016.45,14.0
KXBTC15M-26JUL211700-00,BTC,2026-07-21,no,0.6699999999999999,0.6799999999999999,1,142839.85,8.0
KXBTC15M-26JUL212000-00,BTC,2026-07-22,yes,0.77,0.78,1,134845.75,10.0
KXBTC15M-26JUL220200-00,BTC,2026-07-22,yes,0.69,0.7,0,212402.56,13.0
KXBTC15M-26JUL220500-00,BTC,2026-07-22,yes,0.7,0.71,1,90685.35,14.0
KXBTC15M-26JUL220800-00,BTC,2026-07-22,yes,0.75,0.76,1,136796.52,13.0
KXBTC15M-26JUL221100-00,BTC,2026-07-22,yes,0.72,0.73,1,85526.89,9.0
KXBTC15M-26JUL221400-00,BTC,2026-07-22,yes,0.69,0.7,0,165314.13,13.0
KXBTC15M-26JUL221700-00,BTC,2026-07-22,no,0.69,0.7,1,139124.88,14.0
KXBTC15M-26JUL222000-00,BTC,2026-07-23,yes,0.73,0.75,1,182756.46,13.0
KXBTC15M-26JUL222300-00,BTC,2026-07-23,yes,0.75,0.76,1,158137.45,14.0
KXBTC15M-26JUL231100-00,BTC,2026-07-23,no,0.6799999999999999,0.69,1,112025.79,12.0
KXBTC15M-26JUL231400-00,BTC,2026-07-23,yes,0.65,0.66,0,157726.79,14.0
KXBTC15M-26JUL232000-00,BTC,2026-07-24,no,0.72,0.73,1,185231.3,12.0
KXBTC15M-26JUL232300-00,BTC,2026-07-24,no,0.75,0.76,0,132038.59,8.0
KXBTC15M-26JUL240200-00,BTC,2026-07-24,yes,0.7,0.71,1,98234.24,12.0
KXBTC15M-26JUL240500-00,BTC,2026-07-24,no,0.71,0.72,1,38233.19,9.0
KXBTC15M-26JUL240800-00,BTC,2026-07-24,no,0.73,0.74,0,77028.1,14.0
KXBTC15M-26JUL241100-00,BTC,2026-07-24,no,0.65,0.6599999999999999,0,163676.41,14.0
KXBTC15M-26JUL241400-00,BTC,2026-07-24,no,0.71,0.72,0,120119.51,12.0
KXBTC15M-26JUL241700-00,BTC,2026-07-24,no,0.72,0.73,1,208584.32,12.0
KXBTC15M-26JUL242000-00,BTC,2026-07-25,no,0.73,0.74,1,122644.61,12.0
KXBTC15M-26JUL242300-00,BTC,2026-07-25,no,0.78,0.79,1,168975.27,9.0
KXBTC15M-26JUL250500-00,BTC,2026-07-25,no,0.69,0.7,1,158290.68,14.0
KXBTC15M-26JUL250800-00,BTC,2026-07-25,yes,0.71,0.72,1,49213.51,8.0
KXBTC15M-26JUL251100-00,BTC,2026-07-25,no,0.69,0.7,0,33785.25,8.0
KXBTC15M-26JUL251400-00,BTC,2026-07-25,yes,0.66,0.67,0,106439.53,12.0
KXBTC15M-26JUL251700-00,BTC,2026-07-25,yes,0.68,0.69,1,66565.77,10.0
KXBTC15M-26JUL252000-00,BTC,2026-07-26,yes,0.66,0.67,0,119780.2,11.0
KXBTC15M-26JUL252300-00,BTC,2026-07-26,yes,0.74,0.75,1,192729.81,11.0
KXBTC15M-26JUL260200-00,BTC,2026-07-26,no,0.6599999999999999,0.6699999999999999,1,68373.88,11.0
KXBTC15M-26JUL260500-00,BTC,2026-07-26,yes,0.73,0.74,1,53320.53,10.0
KXBTC15M-26JUL260800-00,BTC,2026-07-26,yes,0.73,0.74,1,53041.96,12.0
KXBTC15M-26JUL261100-00,BTC,2026-07-26,yes,0.79,0.8,1,119936.43,13.0
KXBTC15M-26JUL261400-00,BTC,2026-07-26,yes,0.69,0.7,1,131981.24,14.0
KXBTC15M-26JUL261700-00,BTC,2026-07-26,no,0.65,0.6599999999999999,1,67574.7,11.0
KXBTC15M-26JUL262000-00,BTC,2026-07-27,yes,0.7,0.71,0,167176.17,13.0
KXBTC15M-26JUL262300-00,BTC,2026-07-27,no,0.7,0.71,1,190124.81,11.0
KXBTC15M-26JUL270200-00,BTC,2026-07-27,no,0.74,0.75,0,148684.07,14.0
KXBTC15M-26JUL270500-00,BTC,2026-07-27,yes,0.77,0.78,1,75445.09,13.0
KXBTC15M-26JUL270800-00,BTC,2026-07-27,no,0.69,0.7,1,46090.12,12.0
KXBTC15M-26JUL271100-00,BTC,2026-07-27,yes,0.7,0.71,1,87068.73,13.0
KXBTC15M-26JUL271400-00,BTC,2026-07-27,no,0.6599999999999999,0.6699999999999999,0,124906.87,14.0
KXBTC15M-26JUL271700-00,BTC,2026-07-27,no,0.65,0.6599999999999999,0,148861.5,13.0
KXBTC15M-26JUL272000-00,BTC,2026-07-28,yes,0.66,0.67,1,80546.47,12.0
KXBTC15M-26JUL280200-00,BTC,2026-07-28,no,0.69,0.7,1,110229.86,11.0
KXBTC15M-26JUL280500-00,BTC,2026-07-28,no,0.71,0.72,1,54817.38,10.0
KXBTC15M-26JUL280800-00,BTC,2026-07-28,yes,0.79,0.8,1,74960.94,13.0
KXBTC15M-26JUL281400-00,BTC,2026-07-28,yes,0.74,0.75,1,104733.6,13.0
KXBTC15M-26JUL281700-00,BTC,2026-07-28,yes,0.65,0.66,0,151026.55,11.0
KXBTC15M-26JUL282000-00,BTC,2026-07-29,yes,0.74,0.75,1,231268.4,14.0
KXBTC15M-26JUL282300-00,BTC,2026-07-29,no,0.6599999999999999,0.6699999999999999,1,187914.38,13.0
KXBTC15M-26JUL290200-00,BTC,2026-07-29,yes,0.65,0.66,1,83650.85,9.0
KXBTC15M-26JUL290500-00,BTC,2026-07-29,yes,0.75,0.76,1,65507.96,11.0
KXBTC15M-26JUL290800-00,BTC,2026-07-29,yes,0.77,0.78,1,44247.22,12.0
KXBTC15M-26JUL291100-00,BTC,2026-07-29,yes,0.69,0.7,1,93531.59,12.0
KXBTC15M-26JUL291700-00,BTC,2026-07-29,no,0.6599999999999999,0.6699999999999999,1,147715.25,13.0
KXBTC15M-26JUL292000-00,BTC,2026-07-30,yes,0.69,0.7,0,138038.09,14.0
KXBTC15M-26JUL292300-00,BTC,2026-07-30,no,0.6799999999999999,0.69,1,132915.94,14.0
KXBTC15M-26JUL300200-00,BTC,2026-07-30,no,0.71,0.72,1,144329.8,11.0
KXBTC15M-26JUL301100-00,BTC,2026-07-30,no,0.65,0.6599999999999999,1,109776.28,13.0
KXBTC15M-26JUL301400-00,BTC,2026-07-30,no,0.78,0.79,1,142763.42,8.0
KXBTC15M-26JUL302000-00,BTC,2026-07-31,yes,0.7,0.71,0,127220.36,13.0
KXBTC15M-26JUL302300-00,BTC,2026-07-31,yes,0.78,0.79,1,64874.94,8.0
KXBTC15M-26JUL310200-00,BTC,2026-07-31,no,0.6599999999999999,0.6699999999999999,0,241968.3,10.0
KXBTC15M-26JUL310500-00,BTC,2026-07-31,yes,0.67,0.68,0,63768.66,13.0
KXBTC15M-26JUL310800-00,BTC,2026-07-31,no,0.79,0.8,1,99662.72,11.0
KXBTC15M-26JUL311100-00,BTC,2026-07-31,yes,0.78,0.79,1,111873.83,11.0
KXBTC15M-26JUL311400-00,BTC,2026-07-31,yes,0.68,0.69,1,135642.03,13.0
KXBTC15M-26JUL311700-00,BTC,2026-07-31,no,0.65,0.6599999999999999,1,64419.39,8.0
KXBTC15M-26JUL312300-00,BTC,2026-08-01,yes,0.73,0.74,0,158898.95,11.0
KXBTC15M-26AUG010200-00,BTC,2026-08-01,no,0.65,0.6599999999999999,0,70651.05,11.0
KXBTC15M-26AUG010500-00,BTC,2026-08-01,yes,0.65,0.66,1,105836.17,13.0
KXBTC15M-26AUG010800-00,BTC,2026-08-01,yes,0.74,0.75,1,51944.43,10.0
KXBTC15M-26AUG011100-00,BTC,2026-08-01,yes,0.72,0.73,1,60837.27,9.0
KXBTC15M-26AUG011400-00,BTC,2026-08-01,no,0.79,0.8,1,185214.9,13.0
KXBTC15M-26AUG011700-00,BTC,2026-08-01,yes,0.73,0.74,1,180470.61,11.0
KXBTC15M-26AUG012300-00,BTC,2026-08-02,no,0.69,0.7,0,116234.57,13.0
KXBTC15M-26AUG020200-00,BTC,2026-08-02,yes,0.65,0.67,1,62099.93,12.0
KXBTC15M-26AUG020500-00,BTC,2026-08-02,no,0.65,0.6599999999999999,1,48087.28,12.0
KXBTC15M-26AUG020800-00,BTC,2026-08-02,yes,0.78,0.79,0,104088.56,14.0
KXBTC15M-26AUG021100-00,BTC,2026-08-02,no,0.6699999999999999,0.6799999999999999,1,61288.94,12.0
KXBTC15M-26AUG021400-00,BTC,2026-08-02,yes,0.74,0.75,1,112268.69,10.0
KXBTC15M-26AUG022000-00,BTC,2026-08-03,no,0.6699999999999999,0.6799999999999999,0,131205.35,14.0
KXBTC15M-26AUG022300-00,BTC,2026-08-03,no,0.71,0.72,1,127700.28,8.0
KXBTC15M-26AUG030200-00,BTC,2026-08-03,yes,0.75,0.76,1,104185.8,12.0
KXBTC15M-26AUG030500-00,BTC,2026-08-03,yes,0.69,0.7,1,38327.77,8.0
KXBTC15M-26AUG030800-00,BTC,2026-08-03,no,0.6799999999999999,0.69,1,52767.89,11.0
KXBTC15M-26AUG031100-00,BTC,2026-08-03,no,0.72,0.73,0,113385.09,11.0
KXBTC15M-26AUG031400-00,BTC,2026-08-03,yes,0.68,0.69,1,166864.77,13.0
KXBTC15M-26AUG031700-00,BTC,2026-08-03,no,0.65,0.6599999999999999,1,232547.47,14.0
KXBTC15M-26AUG032300-00,BTC,2026-08-04,no,0.71,0.72,1,119124.89,11.0
KXBTC15M-26AUG040200-00,BTC,2026-08-04,no,0.75,0.76,1,144324.67,11.0
KXBTC15M-26AUG040500-00,BTC,2026-08-04,yes,0.69,0.7,1,63342.51,11.0
KXBTC15M-26AUG040800-00,BTC,2026-08-04,yes,0.69,0.7,1,89783.96,14.0
KXBTC15M-26AUG041100-00,BTC,2026-08-04,no,0.65,0.6599999999999999,0,78825.21,9.0
KXBTC15M-26AUG041700-00,BTC,2026-08-04,no,0.71,0.73,1,125617.11,14.0
KXBTC15M-26AUG042000-00,BTC,2026-08-05,no,0.78,0.79,1,135373.22,11.0
KXBTC15M-26AUG050500-00,BTC,2026-08-05,no,0.65,0.6599999999999999,1,115444.79,14.0
KXBTC15M-26AUG050800-00,BTC,2026-08-05,no,0.74,0.75,1,102489.73,14.0
KXBTC15M-26AUG051100-00,BTC,2026-08-05,yes,0.71,0.72,1,89737.42,10.0
KXBTC15M-26AUG051400-00,BTC,2026-08-05,yes,0.66,0.68,1,74458.36,10.0
KXDOGE15M-26MAY242000-00,DOGE,2026-05-25,no,0.6799999999999999,0.73,1,48.63,13.0
KXDOGE15M-26MAY250200-00,DOGE,2026-05-25,yes,0.65,0.71,1,25.84,12.0
KXDOGE15M-26MAY250500-00,DOGE,2026-05-25,yes,0.71,0.76,1,48.63,8.0
KXDOGE15M-26MAY250800-00,DOGE,2026-05-25,no,0.77,0.8,1,18.96,8.0
KXDOGE15M-26MAY251700-00,DOGE,2026-05-25,yes,0.68,0.7,0,8.28,11.0
KXDOGE15M-26MAY252000-00,DOGE,2026-05-26,no,0.69,0.74,0,113.68,11.0
KXDOGE15M-26MAY252300-00,DOGE,2026-05-26,no,0.74,0.79,0,88.95,13.0
KXDOGE15M-26MAY260200-00,DOGE,2026-05-26,no,0.71,0.76,1,44.09,13.0
KXDOGE15M-26MAY261100-00,DOGE,2026-05-26,yes,0.65,0.71,1,49.18,11.0
KXDOGE15M-26MAY261400-00,DOGE,2026-05-26,yes,0.68,0.73,1,0.0,11.0
KXDOGE15M-26MAY262000-00,DOGE,2026-05-27,no,0.7,0.75,1,167.07,10.0
KXDOGE15M-26MAY270500-00,DOGE,2026-05-27,no,0.72,0.76,1,95.52,13.0
KXDOGE15M-26MAY271100-00,DOGE,2026-05-27,yes,0.73,0.78,1,21.31,13.0
KXDOGE15M-26MAY271400-00,DOGE,2026-05-27,yes,0.68,0.71,0,28.3,10.0
KXDOGE15M-26MAY271700-00,DOGE,2026-05-27,yes,0.7,0.76,1,31.12,12.0
KXDOGE15M-26MAY272000-00,DOGE,2026-05-28,yes,0.65,0.66,1,4.0,14.0
KXDOGE15M-26MAY280200-00,DOGE,2026-05-28,no,0.74,0.79,1,34.8,11.0
KXDOGE15M-26MAY280800-00,DOGE,2026-05-28,no,0.6599999999999999,0.72,0,44.56,9.0
KXDOGE15M-26MAY281400-00,DOGE,2026-05-28,yes,0.79,0.84,1,120.46,14.0
KXDOGE15M-26MAY282000-00,DOGE,2026-05-29,no,0.65,0.71,1,38.4,13.0
KXDOGE15M-26MAY282300-00,DOGE,2026-05-29,yes,0.65,0.71,0,114.02,9.0
KXDOGE15M-26MAY290500-00,DOGE,2026-05-29,no,0.72,0.78,1,46.41,10.0
KXDOGE15M-26MAY291100-00,DOGE,2026-05-29,yes,0.77,0.82,1,72.13,12.0
KXDOGE15M-26MAY291400-00,DOGE,2026-05-29,no,0.72,0.77,1,124.2,12.0
KXDOGE15M-26MAY291700-00,DOGE,2026-05-29,no,0.72,0.77,1,400.74,10.0
KXDOGE15M-26MAY292000-00,DOGE,2026-05-30,yes,0.73,0.78,1,84.0,9.0
KXDOGE15M-26MAY292300-00,DOGE,2026-05-30,no,0.79,0.84,1,309.08,10.0
KXDOGE15M-26MAY300200-00,DOGE,2026-05-30,yes,0.66,0.72,1,104.7,13.0
KXDOGE15M-26MAY300500-00,DOGE,2026-05-30,no,0.7,0.75,1,96.86,12.0
KXDOGE15M-26MAY301100-00,DOGE,2026-05-30,no,0.72,0.75,1,32.0,14.0
KXDOGE15M-26MAY301400-00,DOGE,2026-05-30,yes,0.71,0.81,1,27.52,12.0
KXDOGE15M-26MAY302000-00,DOGE,2026-05-31,yes,0.67,0.74,1,87.83,14.0
KXDOGE15M-26MAY302300-00,DOGE,2026-05-31,yes,0.73,0.85,1,27.62,8.0
KXDOGE15M-26MAY310200-00,DOGE,2026-05-31,no,0.6599999999999999,0.76,1,29.91,14.0
KXDOGE15M-26MAY310800-00,DOGE,2026-05-31,no,0.65,0.76,1,23.13,13.0
KXDOGE15M-26MAY311100-00,DOGE,2026-05-31,yes,0.69,0.82,1,4.99,13.0
KXDOGE15M-26MAY311700-00,DOGE,2026-05-31,yes,0.69,0.75,1,47.22,10.0
KXDOGE15M-26MAY312000-00,DOGE,2026-06-01,yes,0.73,0.82,1,10.21,11.0
KXDOGE15M-26MAY312300-00,DOGE,2026-06-01,yes,0.72,0.79,1,51.21,13.0
KXDOGE15M-26JUN010200-00,DOGE,2026-06-01,yes,0.66,0.68,1,335.18,12.0
KXDOGE15M-26JUN010500-00,DOGE,2026-06-01,yes,0.7,0.75,1,64.48,13.0
KXDOGE15M-26JUN010800-00,DOGE,2026-06-01,no,0.7,0.72,1,16.99,11.0
KXDOGE15M-26JUN011100-00,DOGE,2026-06-01,yes,0.76,0.77,0,86.52,9.0
KXDOGE15M-26JUN011400-00,DOGE,2026-06-01,no,0.72,0.73,1,65.74,8.0
KXDOGE15M-26JUN012000-00,DOGE,2026-06-02,yes,0.68,0.71,1,40.74,13.0
KXDOGE15M-26JUN012300-00,DOGE,2026-06-02,yes,0.68,0.7,1,12.09,14.0
KXDOGE15M-26JUN020500-00,DOGE,2026-06-02,no,0.6599999999999999,0.72,1,55.36,11.0
KXDOGE15M-26JUN020800-00,DOGE,2026-06-02,yes,0.65,0.69,0,0.0,11.0
KXDOGE15M-26JUN021100-00,DOGE,2026-06-02,yes,0.79,0.82,1,68.0,14.0
KXDOGE15M-26JUN021400-00,DOGE,2026-06-02,no,0.72,0.74,1,8.0,9.0
KXDOGE15M-26JUN021700-00,DOGE,2026-06-02,yes,0.69,0.74,1,3.56,14.0
KXDOGE15M-26JUN022000-00,DOGE,2026-06-03,yes,0.67,0.71,1,27.0,11.0
KXDOGE15M-26JUN022300-00,DOGE,2026-06-03,no,0.7,0.75,0,15.69,13.0
KXDOGE15M-26JUN030200-00,DOGE,2026-06-03,yes,0.71,0.74,1,153.0,8.0
KXDOGE15M-26JUN030500-00,DOGE,2026-06-03,no,0.65,0.71,0,6.31,14.0
KXDOGE15M-26JUN030800-00,DOGE,2026-06-03,no,0.69,0.74,1,343.0,13.0
KXDOGE15M-26JUN031100-00,DOGE,2026-06-03,yes,0.7,0.75,1,39.0,12.0
KXDOGE15M-26JUN031400-00,DOGE,2026-06-03,no,0.65,0.71,1,8.0,13.0
KXDOGE15M-26JUN031700-00,DOGE,2026-06-03,no,0.6799999999999999,0.74,1,30.0,14.0
KXDOGE15M-26JUN032300-00,DOGE,2026-06-04,yes,0.67,0.73,0,35.69,8.0
KXDOGE15M-26JUN040200-00,DOGE,2026-06-04,no,0.69,0.73,1,45.43,13.0
KXDOGE15M-26JUN040800-00,DOGE,2026-06-04,yes,0.68,0.7,1,27.4,13.0
KXDOGE15M-26JUN041100-00,DOGE,2026-06-04,no,0.6599999999999999,0.71,0,364.9,10.0
KXDOGE15M-26JUN041400-00,DOGE,2026-06-04,yes,0.67,0.7,1,52.36,13.0
KXDOGE15M-26JUN042000-00,DOGE,2026-06-05,no,0.69,0.75,0,148.92,13.0
KXDOGE15M-26JUN042300-00,DOGE,2026-06-05,yes,0.68,0.71,0,11.75,9.0
KXDOGE15M-26JUN050200-00,DOGE,2026-06-05,no,0.75,0.76,1,36.64,12.0
KXDOGE15M-26JUN050800-00,DOGE,2026-06-05,no,0.6799999999999999,0.74,1,132.86,14.0
KXDOGE15M-26JUN051400-00,DOGE,2026-06-05,no,0.75,0.77,1,92.36,13.0
KXDOGE15M-26JUN051700-00,DOGE,2026-06-05,yes,0.76,0.78,1,36.32,10.0
KXDOGE15M-26JUN052000-00,DOGE,2026-06-06,no,0.6599999999999999,0.6799999999999999,0,42.61,14.0
KXDOGE15M-26JUN052300-00,DOGE,2026-06-06,yes,0.66,0.69,0,93.74,13.0
KXDOGE15M-26JUN060200-00,DOGE,2026-06-06,yes,0.66,0.69,1,96.03,12.0
KXDOGE15M-26JUN060500-00,DOGE,2026-06-06,no,0.74,0.75,0,38.2,13.0
KXDOGE15M-26JUN060800-00,DOGE,2026-06-06,yes,0.73,0.78,0,53.3,9.0
KXDOGE15M-26JUN061100-00,DOGE,2026-06-06,no,0.6699999999999999,0.69,1,12.48,13.0
KXDOGE15M-26JUN061400-00,DOGE,2026-06-06,no,0.74,0.78,1,51.23,13.0
KXDOGE15M-26JUN061700-00,DOGE,2026-06-06,no,0.75,0.77,1,66.74,12.0
KXDOGE15M-26JUN062300-00,DOGE,2026-06-07,yes,0.73,0.77,1,69.72,14.0
KXDOGE15M-26JUN070200-00,DOGE,2026-06-07,no,0.73,0.77,1,130.17,10.0
KXDOGE15M-26JUN070500-00,DOGE,2026-06-07,yes,0.68,0.7,1,124.21,14.0
KXDOGE15M-26JUN070800-00,DOGE,2026-06-07,yes,0.69,0.73,0,77.27,12.0
KXDOGE15M-26JUN071400-00,DOGE,2026-06-07,no,0.72,0.73,1,46.04,12.0
KXDOGE15M-26JUN071700-00,DOGE,2026-06-07,yes,0.69,0.73,1,103.58,10.0
KXDOGE15M-26JUN072000-00,DOGE,2026-06-08,yes,0.71,0.76,1,26.06,12.0
KXDOGE15M-26JUN072300-00,DOGE,2026-06-08,no,0.73,0.75,0,24.25,11.0
KXDOGE15M-26JUN080200-00,DOGE,2026-06-08,yes,0.78,0.82,1,196.91,8.0
KXDOGE15M-26JUN080500-00,DOGE,2026-06-08,no,0.6699999999999999,0.6799999999999999,1,105.94,13.0
KXDOGE15M-26JUN080800-00,DOGE,2026-06-08,no,0.73,0.75,1,51.31,13.0
KXDOGE15M-26JUN081400-00,DOGE,2026-06-08,yes,0.72,0.77,1,152.04,10.0
KXDOGE15M-26JUN081700-00,DOGE,2026-06-08,no,0.6799999999999999,0.73,0,227.33,12.0
KXDOGE15M-26JUN082000-00,DOGE,2026-06-09,no,0.74,0.75,1,127.48,14.0
KXDOGE15M-26JUN082300-00,DOGE,2026-06-09,yes,0.67,0.73,1,184.52,14.0
KXDOGE15M-26JUN090200-00,DOGE,2026-06-09,no,0.6799999999999999,0.73,1,128.72,9.0
KXDOGE15M-26JUN091100-00,DOGE,2026-06-09,no,0.74,0.78,0,59.8,12.0
KXDOGE15M-26JUN091400-00,DOGE,2026-06-09,no,0.6699999999999999,0.72,1,37.98,13.0
KXDOGE15M-26JUN091700-00,DOGE,2026-06-09,no,0.6799999999999999,0.72,0,339.99,9.0
KXDOGE15M-26JUN092000-00,DOGE,2026-06-10,yes,0.66,0.67,1,164.67,14.0
KXDOGE15M-26JUN092300-00,DOGE,2026-06-10,no,0.6699999999999999,0.73,1,211.74,12.0
KXDOGE15M-26JUN100200-00,DOGE,2026-06-10,no,0.77,0.8,1,81.95,10.0
KXDOGE15M-26JUN100500-00,DOGE,2026-06-10,yes,0.77,0.78,1,69.13,8.0
KXDOGE15M-26JUN100800-00,DOGE,2026-06-10,yes,0.65,0.67,1,24.57,13.0
KXDOGE15M-26JUN101100-00,DOGE,2026-06-10,no,0.69,0.74,0,130.98,8.0
KXDOGE15M-26JUN101400-00,DOGE,2026-06-10,yes,0.65,0.7,1,44.36,13.0
KXDOGE15M-26JUN101700-00,DOGE,2026-06-10,no,0.6799999999999999,0.71,1,130.88,13.0
KXDOGE15M-26JUN102300-00,DOGE,2026-06-11,no,0.65,0.6799999999999999,0,132.73,12.0
KXDOGE15M-26JUN110200-00,DOGE,2026-06-11,no,0.69,0.73,1,235.96,10.0
KXDOGE15M-26JUN110800-00,DOGE,2026-06-11,yes,0.67,0.68,1,340.71,10.0
KXDOGE15M-26JUN111100-00,DOGE,2026-06-11,yes,0.72,0.77,0,66.9,11.0
KXDOGE15M-26JUN111400-00,DOGE,2026-06-11,yes,0.69,0.7,1,83.98,14.0
KXDOGE15M-26JUN111700-00,DOGE,2026-06-11,yes,0.68,0.69,1,100.58,8.0
KXDOGE15M-26JUN112000-00,DOGE,2026-06-12,no,0.6799999999999999,0.73,1,367.26,12.0
KXDOGE15M-26JUN112300-00,DOGE,2026-06-12,no,0.65,0.6699999999999999,1,100.9,9.0
KXDOGE15M-26JUN120200-00,DOGE,2026-06-12,no,0.6799999999999999,0.69,1,80.59,11.0
KXDOGE15M-26JUN120500-00,DOGE,2026-06-12,yes,0.71,0.72,1,23.03,11.0
KXDOGE15M-26JUN120800-00,DOGE,2026-06-12,yes,0.68,0.69,1,94.99,14.0
KXDOGE15M-26JUN121100-00,DOGE,2026-06-12,no,0.6799999999999999,0.7,0,225.55,12.0
KXDOGE15M-26JUN121400-00,DOGE,2026-06-12,no,0.6599999999999999,0.6699999999999999,1,2413.43,8.0
KXDOGE15M-26JUN121700-00,DOGE,2026-06-12,no,0.69,0.73,1,241.46,12.0
KXDOGE15M-26JUN122300-00,DOGE,2026-06-13,no,0.76,0.8,1,244.2,11.0
KXDOGE15M-26JUN130200-00,DOGE,2026-06-13,no,0.6799999999999999,0.72,1,568.83,13.0
KXDOGE15M-26JUN130800-00,DOGE,2026-06-13,no,0.6599999999999999,0.72,0,154.56,8.0
KXDOGE15M-26JUN131100-00,DOGE,2026-06-13,yes,0.66,0.69,1,30.74,9.0
KXDOGE15M-26JUN131400-00,DOGE,2026-06-13,no,0.6799999999999999,0.74,1,543.32,9.0
